,Magnetic Field (Oe),True Field (Oe)
393,52880.207,54639.75142
394,52760.207,54514.86742
395,52640.207,54389.98342
396,52520.207,54265.09942
397,52400.207,54140.21542
398,52280.207,54015.33142
399,52160.207,53890.44742
400,52040.207,53765.56342
401,51920.207,53640.67942
402,51800.207,53515.79542
403,51680.207,53390.91142
404,51560.207,53266.02742
405,51440.207,53141.14342
406,51320.207,53016.25942
407,51200.207,52891.37542
408,51080.207,52766.49142
409,50960.207,52641.60742
410,50840.207,52516.72342
411,50720.207,52391.83942
412,50600.207,52266.95542
413,50480.207,52142.07142
414,50360.207,52017.18742
415,50240.207,51892.30342
416,50120.207,51767.41942
417,50000.207,51668.00309
418,49982.2595,51685.90787
419,49971.1075,51677.70361
420,49952.182,51597.54957
421,49929.1605,51575.74303
422,49901.4785,51590.29624
423,49874.502,51649.20366
424,49850.352,51479.47372
425,49823.801,51439.70526
426,49798.662,51433.618
427,49771.9685,51521.09424
428,49744.1445,51423.78843
429,49719.8535,51343.48887
430,49694.574,51360.29283
431,49668.871,51367.87556
432,49644.58,51245.13571
433,49618.875,51213.291
434,49592.465,51302.33047
435,49567.3245,51194.52193
436,49541.338,51166.57924
437,49515.07,51147.45709
438,49490.9195,51216.36887
439,49466.203,51140.26773
440,49441.346,50981.61985
441,49416.4905,51029.26442
442,49389.373,51059.37091
443,49363.8105,51030.88004
444,49339.66,50991.58982
445,49314.3785,50929.71631
446,49288.109,50878.85692
447,49263.252,50911.50198
448,49241.221,50851.26836
449,49216.506,50873.89953
450,49189.8125,50832.05563
451,49164.248,50779.77649
452,49139.25,50766.22494
453,49115.949,50772.82264
454,49090.3865,50659.52733
455,49064.963,50627.33012
456,49041.5195,50679.83672
457,49015.533,50521.22469
458,48991.8065,50710.70363
459,48967.7985,50604.4975
460,48941.6695,50553.58921
461,48919.074,50616.83598
462,48895.205,50455.54162
463,48870.912,50395.88865
464,48846.199,50431.87643
465,48820.918,50452.30787
466,48797.756,50389.19938
467,48773.748,50390.95691
468,48749.5955,50342.21145
469,48724.031,50398.14578
470,48700.4455,50252.02983
471,48677.5665,50214.13353
472,48652.004,50195.31156
473,48628.135,50138.12517
474,48605.1155,50193.19279
475,48580.4005,50124.92101
476,48556.8145,50196.54403
477,48533.6525,50120.88524
478,48508.6545,50142.17086
479,48484.0825,49963.16394
480,48460.92,50024.23071
481,48438.1815,50043.45626
482,48413.467,50044.43502
483,48388.75,49911.48614
484,48365.0235,49872.9956
485,48342.002,49943.78022
486,48318.8395,49871.11731
487,48293.5605,49804.85183
488,48269.553,49870.05363
489,48248.2265,49761.88001
490,48225.205,49811.19502
491,48200.631,49755.25987
492,48177.75,49811.91651
493,48155.4375,49704.22907
494,48131.5705,49650.02982
495,48108.6895,49516.19748
496,48085.1035,49678.56614
497,48060.5295,49619.53273
498,48036.803,49665.65146
499,48012.934,49510.81149
500,47989.2075,49556.75179
501,47966.6115,49454.91227
502,47943.873,49457.43624
503,47920.287,49508.29039
504,47897.832,49461.74255
505,47874.9515,49372.61246
506,47852.4945,49392.52741
507,47829.758,49345.98124
508,47805.6075,49346.55761
509,47783.293,49319.03762
510,47760.414,49306.16233
511,47736.6855,49189.59124
512,47714.6525,49166.65232
513,47691.635,49269.58033
514,47667.344,49234.47535
515,47645.4515,49157.69958
516,47623.135,49169.56559
517,47599.125,49125.33206
518,47578.084,49134.66244
519,47556.4765,49095.48896
520,47533.738,49026.41537
521,47510.859,49105.46734
522,47486.992,48996.46754
523,47464.8165,48930.49628
524,47443.4885,49007.81848
525,47420.6115,49050.24208
526,47397.875,48944.46575
527,47374.8535,48890.01944
528,47352.539,48939.79368
529,47331.213,48895.22697
530,47308.6155,48801.78305
531,47286.4415,48874.3921
532,47263.703,48851.97723
533,47241.3905,48878.26225
534,47219.3575,48725.52262
535,47195.912,48684.23141
536,47173.5995,48666.13159
537,47151.1445,48687.83966
538,47130.0995,48698.31618
539,47108.209,48590.01087
540,47084.908,48648.65212
541,47063.0175,48575.75415
542,47041.549,48578.78814
543,47019.5155,48537.57275
544,46996.777,48504.26776
545,46974.322,48517.58632
546,46953.5625,48436.26098
547,46932.377,48428.32464
548,46908.791,48315.32338
549,46886.9005,48328.25065
550,46866.139,48428.02252
551,46844.1055,48428.25144
552,46821.369,48405.31779
553,46798.7755,48206.0642
554,46776.885,48225.91451
555,46756.4045,48265.91959
556,46735.076,48255.65363
557,46713.045,48231.8416
558,46691.438,48202.6292
559,46669.264,48156.45533
560,46647.09,48159.52505
561,46625.1995,48146.96021
562,46603.0275,48041.21024
563,46580.8555,48025.5595
564,46559.8125,48024.13019
565,46539.615,48055.24543
566,46518.8535,48063.29643
567,46495.2675,47940.84635
568,46472.3865,47977.46797
569,46452.758,47944.36338
570,46431.434,47828.61588
571,46409.4005,47756.42054
572,46386.8025,47913.21043
573,46365.4765,47898.76548
574,46344.715,47872.19991
575,46322.4005,47815.69811
576,46300.51,47718.00907
577,46280.3145,47777.44565
578,46259.836,47724.74837
579,46237.096,47702.93061
580,46214.7835,47741.52323
581,46193.602,47696.32217
582,46172.557,47655.4169
583,46151.512,47710.38011
584,46128.916,47638.44698
585,46107.3065,47597.36084
586,46088.24,47635.89424
587,46065.785,47557.21171
588,46043.754,47480.26856
589,46023.418,47533.53049
590,46001.8085,47462.08293
591,45980.623,47425.82292
592,45958.873,47358.70394
593,45937.125,47392.07557
594,45916.3655,47387.06849
595,45894.8965,47390.12765
596,45874.418,47351.97884
597,45854.223,47342.93283
598,45831.625,47340.39447
599,45809.875,47323.29842
600,45789.256,47219.83599
601,45767.789,47222.10174
602,45745.8985,47191.07202
603,45724.291,47202.19965
604,45703.3885,47126.6475
605,45682.627,47179.43207
606,45662.008,47088.17966
607,45641.248,47113.51014
608,45619.498,46992.32836
609,45598.453,47039.35842
610,45577.5505,47057.6127
611,45555.5175,46964.52395
612,45535.1795,47064.08353
613,45514.5605,46922.98076
614,45492.389,46958.74726
615,45470.7815,46969.93737
616,45451.008,46934.86119
617,45431.2345,46870.26188
618,45409.0625,46828.15157
619,45386.324,46852.98392
620,45364.7145,46852.74423
621,45343.529,46817.0653
622,45323.7575,46762.44902
623,45303.281,46744.58088
624,45282.0955,46668.75607
625,45261.1935,46785.07745
626,45239.4435,46635.14712
627,45218.824,46581.2755
628,45198.629,46618.98938
629,45176.7385,46683.73707
630,45155.5525,46658.75965
631,45134.791,46658.00058
632,45113.7485,46585.02372
633,45093.553,46472.28947
634,45071.662,46545.16457
635,45050.195,46396.96683
636,45030.705,46472.61659
637,45010.508,46419.47518
638,44987.9105,46370.21946
639,44966.1605,46417.195
640,44945.8245,46333.72253
641,44925.2055,46357.48604
642,44904.1625,46284.66523
643,44882.6955,46290.11982
644,44862.076,46313.04246
645,44841.8785,46174.8976
646,44820.5505,46235.00102
647,44799.5095,46155.07211
648,44780.0215,46192.2013
649,44760.2485,46135.30877
650,44738.215,46265.56126
651,44716.1835,46144.72356
652,44694.717,46113.36657
653,44673.8145,46168.27937
654,44654.326,46085.3412
655,44633.1405,46033.74649
656,44612.0955,45981.65314
657,44592.041,45983.0044
658,44570.8575,46015.39627
659,44549.3905,46004.36021
660,44528.7715,45944.13856
661,44508.5765,45911.25821
662,44486.8245,45852.3616
663,44466.344,45903.48671
664,44444.596,45893.99106
665,44422.9905,45846.10845
666,44403.7835,45825.07233
667,44383.0195,45708.39406
668,44362.398,45748.88855
669,44341.498,45761.80673
670,44320.0315,45664.04419
671,44299.129,45726.803
672,44277.803,45671.83446
673,44257.3245,45712.22505
674,44237.553,45653.15318
675,44215.9455,45641.41441
676,44195.8905,45587.01088
677,44176.4005,45516.87867
678,44154.086,45560.90054
679,44132.617,45510.66926
680,44111.998,45498.74638
681,44091.0975,45574.82845
682,44070.902,45544.01957
683,44050.1425,45428.64861
684,44028.3905,45481.58336
685,44007.6285,45402.50126
686,43987.576,45416.8666
687,43965.826,45386.7681
688,43945.207,45315.7498
689,43924.7285,45245.76606
690,43904.531,45278.81115
691,43884.7575,45314.77117
692,43863.291,45273.32987
693,43841.1195,45250.17551
694,43820.3575,45202.86077
695,43801.4315,45174.67489
696,43781.66,45198.75407
697,43760.617,45123.45685
698,43739.0075,45148.61841
699,43716.9745,45129.40427
700,43696.3555,45074.89859
701,43676.4435,45059.71905
702,43655.541,45044.18044
703,43635.203,45032.84508
704,43614.8675,44949.96237
705,43594.389,44954.56806
706,43573.627,44975.21842
707,43552.3005,44992.21602
708,43530.832,44905.24984
709,43510.0725,44879.5409
710,43489.453,44904.30367
711,43469.3965,44793.9692
712,43447.223,44827.89349
713,43426.182,44817.3101
714,43407.8225,44789.07841
715,43388.049,44728.21765
716,43367.1485,44753.67206
717,43345.822,44715.1088
718,43325.908,44710.65529
719,43305.1485,44687.22866
720,43283.539,44699.50023
721,43262.6365,44630.04889
722,43241.877,44585.27487
723,43221.963,44602.09997
724,43201.0585,44528.6489
725,43179.168,44542.97263
726,43158.832,44556.62501
727,43139.201,44495.12533
728,43119.287,44489.60125
729,43097.82,44462.7323
730,43077.0605,44414.05795
731,43056.582,44419.3534
732,43034.5485,44382.06542
733,43013.082,44419.68077
734,42993.168,44381.35355
735,42973.8185,44311.63127
736,42952.7755,44258.33367
737,42931.7325,44214.69303
738,42910.4085,44259.76072
739,42889.6485,44182.0248
740,42869.875,44232.13515
741,42848.549,44254.66027
742,42827.506,44208.01682
743,42808.8615,44068.9127
744,42788.807,44144.26944
745,42767.057,44085.66808
746,42747.2855,44082.2655
747,42726.809,44019.17225
748,42705.1995,44067.90732
749,42684.014,43944.37109
750,42663.254,44017.8474
751,42642.492,43883.78834
752,42621.7305,43968.77276
753,42601.959,44009.3226
754,42582.328,43844.83243
755,42560.295,43911.9992
756,42539.1095,43971.16516
757,42520.4685,43867.7644
758,42500.5545,43830.1462
759,42479.2285,43791.28107
760,42457.4805,43858.96289
761,42436.719,43767.2909
762,42417.2265,43775.892
763,42396.609,43740.42028
764,42375.1445,43660.11913
765,42354.664,43707.10118
766,42334.8905,43609.4409
767,42314.2715,43667.91046
768,42292.381,43527.51689
769,42272.467,43606.30602
770,42252.6955,43582.82222
771,42231.3695,43567.07506
772,42210.043,43544.71462
773,42189.283,43492.06439
774,42169.5115,43522.66041
775,42149.033,43474.10763
776,42127.707,43421.82119
777,42105.957,43370.62915
778,42085.9005,43357.47825
779,42066.4105,43410.63878
780,42045.791,43390.68774
781,42025.5955,43391.12488
782,42005.541,43385.56191
783,41984.3555,43268.83379
784,41964.303,43231.94745
785,41943.684,43237.5179
786,41921.6505,43197.23929
787,41901.172,43174.78277
788,41881.5415,43192.93607
789,41861.063,43232.15357
790,41839.7365,43094.14685
791,41819.117,43090.55215
792,41797.791,43128.51116
793,41777.7345,43059.80403
794,41757.256,43092.22411
795,41736.0725,43054.77359
796,41716.0175,43008.83452
797,41696.1035,43055.25119
798,41675.344,43015.07006
799,41653.594,42982.54802
800,41633.961,42957.98998
801,41613.3415,42878.76212
802,41592.2985,42843.11849
803,41571.82,42865.10227
804,41551.0605,42884.21664
805,41531.006,42811.2862
806,41510.668,42781.52883
807,41489.908,42731.53707
808,41468.2985,42732.75723
809,41448.1015,42788.20523
810,41428.754,42724.44156
811,41408.9825,42626.29096
812,41388.08,42717.86184
813,41366.754,42648.41738
814,41345.9925,42684.93241
815,41325.6565,42582.17902
816,41304.754,42597.4197
817,41283.992,42574.74505
818,41263.375,42523.88841
819,41241.9085,42519.13992
820,41221.5685,42581.78842
821,41202.2185,42513.48448
822,41182.023,42431.2933
823,41161.2615,42475.71487
824,41141.209,42483.77067
825,41120.166,42379.23816
826,41099.121,42390.24254
827,41077.5135,42339.13232
828,41056.8925,42377.58501
829,41038.25,42276.92786
830,41017.3495,42244.54544
831,40995.3165,42241.14765
832,40974.9785,42268.48771
833,40954.6425,42269.48177
834,40934.871,42206.06151
835,40915.662,42232.96244
836,40893.7715,42230.20819
837,40873.154,42169.59106
838,40854.0875,42127.0521
839,40831.6305,42094.84816
840,40810.3045,42045.42725
841,40790.533,42091.74221
842,40770.3355,41969.06525
843,40750.988,41995.61352
844,40730.088,42007.73174
845,40709.043,41935.55101
846,40688.1405,41970.99041
847,40668.086,41964.3859
848,40647.3245,41888.95874
849,40625.5745,41945.16115
850,40605.662,41881.66128
851,40584.7595,41888.1391
852,40563.574,41888.22387
853,40543.5195,41789.81352
854,40523.6055,41788.7361
855,40504.117,41771.64396
856,40483.6385,41687.04831
857,40462.172,41653.8828
858,40441.2695,41700.09506
859,40421.2145,41693.10572
860,40400.3145,41707.67627
861,40378.141,41686.74015
862,40358.086,41609.36649
863,40338.031,41619.53687
864,40317.129,41568.24696
865,40297.3555,41632.14131
866,40276.736,41455.166
867,40255.9765,41570.38942
868,40236.0605,41517.45854
869,40215.158,41449.64829
870,40192.8455,41438.33701
871,40172.5075,41407.51191
872,40153.158,41376.48889
873,40132.6795,41458.43903
874,40112.625,41348.66113
875,40091.4415,41350.57268
876,40070.822,41388.8922
877,40051.7555,41345.87387
878,40030.711,41301.5135
879,40008.8205,41193.64137
880,39989.33,41228.0636
881,39969.84,41210.82917
882,39949.0805,41082.07371
883,39928.602,41169.34713
884,39907.135,41114.12845
885,39885.951,41138.25514
886,39865.8965,41125.09951
887,39845.2755,41119.08739
888,39823.668,41129.25688
889,39803.6135,41089.10203
890,39783.84,41072.22752
891,39763.3615,41050.35146
892,39742.7425,40980.16676
893,39720.9925,40935.71677
894,39700.2305,40947.28657
895,39680.457,40888.64733
896,39661.25,40933.3331
897,39640.3495,40797.37416
898,39620.154,40839.42086
899,39598.2635,40899.01968
900,39575.242,40712.84116
901,39556.033,40848.94908
902,39537.674,40785.13828
903,39517.055,40822.58334
904,39495.7285,40720.74354
905,39476.662,40686.57026
906,39455.336,40674.74778
907,39434.8595,40749.08695
908,39415.3695,40631.57947
909,39393.76,40624.06728
910,39372.293,40661.24473
911,39351.955,40647.76049
912,39332.041,40547.16111
913,39311.139,40637.72914
914,39290.096,40477.95389
915,39269.4765,40553.02541
916,39249.281,40476.56475
917,39230.074,40490.38022
918,39210.0195,40458.36186
919,39189.541,40425.23677
920,39169.91,40419.83883
921,39147.879,40339.70502
922,39125.7055,40389.25729
923,39105.932,40363.0592
924,39085.594,40300.6698
925,39065.1155,40290.59838
926,39044.637,40294.6448
927,39023.594,40194.58861
928,39003.258,40253.60316
929,38983.4845,40254.03078
930,38963.289,40229.91136
931,38942.8125,40170.77718
932,38920.496,40130.5197
933,38898.4645,40117.11181
934,38879.963,40117.00718
935,38860.6135,40069.25605
936,38839.994,39952.42584
937,38819.797,40031.52985
938,38799.3205,40056.39814
939,38777.5705,40029.75132
940,38756.9515,39961.83471
941,38737.039,39930.83244
942,38715.8515,39926.27409
943,38696.078,39890.60784
944,38676.447,39883.50794
945,38656.252,39902.46565
946,38634.6445,39905.08475
947,38612.613,39796.66357
948,38593.6895,39817.18162
949,38573.7775,39746.34348
950,38552.451,39733.50286
951,38531.828,39759.57444
952,38510.926,39757.28535
953,38490.4475,39723.34327
954,38470.8165,39666.05979
955,38450.34,39706.14516
956,38428.4495,39602.34287
957,38407.686,39559.3597
958,38388.055,39633.51629
959,38368.9905,39565.22876
960,38348.3695,39514.57887
961,38325.914,39477.80278
962,38306.0015,39538.46418
963,38286.9355,39459.02777
964,38266.3145,39480.17995
965,38244.1425,39449.52501
966,38222.8165,39451.25357
967,38203.465,39325.27099
968,38183.412,39412.77038
969,38163.6425,39413.92142
970,38142.598,39318.45265
971,38121.131,39314.94808
972,38102.205,39333.73899
973,38080.877,39232.98299
974,38060.1155,39309.53868
975,38040.9085,39206.20795
976,38019.1605,39172.58188
977,37998.258,39091.82245
978,37978.627,39161.76565
979,37957.7245,39177.15337
980,37937.6695,39128.3262
981,37917.898,39098.96941
982,37895.3025,39094.39006
983,37873.412,39109.86738
984,37853.213,39074.93512
985,37833.8635,39001.69088
986,37815.082,39019.99548
987,37793.4745,38927.0071
988,37771.4415,39001.34632
989,37751.8105,38936.1895
990,37731.7555,38904.49899
991,37711.418,38917.15509
992,37691.6465,38926.27199
993,37671.166,38862.25574
994,37649.84,38801.43918
995,37630.211,38795.33499
996,37609.59,38691.78535
997,37587.9805,38786.98484
998,37567.2205,38742.23537
999,37546.461,38778.6686
1000,37526.4065,38725.07331
1001,37505.6445,38683.27505
1002,37484.6015,38638.52164
1003,37465.3945,38655.82035
1004,37445.621,38622.88714
1005,37424.297,38596.33047
1006,37403.5375,38562.90225
1007,37383.4805,38538.60805
1008,37363.566,38480.88166
1009,37342.3825,38583.70064
1010,37321.0565,38463.36239
1011,37301.707,38455.71534
1012,37282.6425,38410.09566
1013,37261.8825,38446.95975
1014,37241.121,38355.17078
1015,37220.6425,38387.32469
1016,37199.455,38349.09907
1017,37178.9765,38363.24056
1018,37159.3475,38282.56726
1019,37139.01,38235.25505
1020,37117.26,38287.61002
1021,37097.0645,38292.64609
1022,37076.162,38185.62138
1023,37054.836,38161.09905
1024,37034.924,38187.22578
1025,37014.588,38163.88099
1026,36994.1075,38046.23025
1027,36973.3435,38115.76459
1028,36953.7125,38099.56777
1029,36933.377,38072.22901
1030,36913.889,38103.33785
1031,36893.9745,38049.69619
1032,36872.789,38063.24492
1033,36851.6055,38006.32085
1034,36830.703,37916.15774
1035,36810.08,37913.11973
1036,36789.742,37967.09591
1037,36769.5485,38003.91435
1038,36748.2245,37882.1587
1039,36727.041,37853.93429
1040,36707.5505,37859.86338
1041,36688.625,37827.18168
1042,36668.2875,37795.03634
1043,36646.256,37767.52345
1044,36624.9295,37762.2803
1045,36606.5685,37746.00225
1046,36585.9495,37765.23332
