,Magnetic Field (Oe),True Field (Oe)
117,76040.207,78742.36342
118,75920.207,78617.47942
119,75800.207,78492.59542
120,75680.207,78367.71142
121,75560.207,78242.82742
122,75440.207,78117.94342
123,75320.207,77993.05942
124,75200.207,77868.17542
125,75080.207,77743.29142
126,74960.207,77618.40742
127,74840.207,77493.52342
128,74720.207,77368.63942
129,74600.207,77243.75542
130,74480.207,77118.87142
131,74360.207,76993.98742
132,74240.207,76869.10342
133,74120.207,76744.21942
134,74000.207,76619.33542
135,73880.207,76494.45142
136,73760.207,76369.56742
137,73640.207,76244.68342
138,73520.207,76119.79942
139,73400.207,75994.91542
140,73280.207,75870.03142
141,73160.207,75745.14742
142,73040.207,75620.26342
143,72920.207,75495.37942
144,72800.207,75370.49542
145,72680.207,75245.61142
146,72560.207,75120.72742
147,72440.207,74995.84342
148,72320.207,74870.95942
149,72200.207,74746.07542
150,72080.207,74621.19142
151,71960.207,74496.30742
152,71840.207,74371.42342
153,71720.207,74246.53942
154,71600.207,74121.65542
155,71480.207,73996.77142
156,71360.207,73871.88742
157,71240.207,73747.00342
158,71120.207,73622.11942
159,71000.207,73497.23542
160,70880.207,73372.35142
161,70760.207,73247.46742
162,70640.207,73122.58342
163,70520.207,72997.69942
164,70400.207,72872.81542
165,70280.207,72747.93142
166,70160.207,72623.04742
167,70040.207,72498.16342
168,69920.207,72373.27942
169,69800.207,72248.39542
170,69680.207,72123.51142
171,69560.207,71998.62742
172,69440.207,71873.74342
173,69320.207,71748.85942
174,69200.207,71623.97542
175,69080.207,71499.09142
176,68960.207,71374.20742
177,68840.207,71249.32342
178,68720.207,71124.43942
179,68600.207,70999.55542
180,68480.207,70874.67142
181,68360.207,70749.78742
182,68240.207,70624.90342
183,68120.207,70500.01942
184,68000.207,70375.13542
185,67880.207,70250.25142
186,67760.207,70125.36742
187,67640.207,70000.48342
188,67520.207,69875.59942
189,67400.207,69750.71542
190,67280.207,69625.83142
191,67160.207,69500.94742
192,67040.207,69376.06342
193,66920.207,69251.17942
194,66800.207,69126.29542
195,66680.207,69001.41142
196,66560.207,68876.52742
197,66440.207,68751.64342
198,66320.207,68626.75942
199,66200.207,68501.87542
200,66080.207,68376.99142
201,65960.207,68252.10742
202,65840.207,68127.22342
203,65720.207,68002.33942
204,65600.207,67877.45542
205,65480.207,67752.57142
206,65360.207,67627.68742
207,65240.207,67502.80342
208,65120.207,67377.91942
209,65000.207,67253.03542
210,64880.207,67128.15142
211,64760.207,67003.26742
212,64640.207,66878.38342
213,64520.207,66753.49942
214,64400.207,66628.61542
215,64280.207,66503.73142
216,64160.207,66378.84742
217,64040.207,66253.96342
218,63920.207,66129.07942
219,63800.207,66004.19542
220,63680.207,65879.31142
221,63560.207,65754.42742
222,63440.207,65629.54342
223,63320.207,65504.65942
224,63200.207,65379.77542
225,63080.207,65254.89142
226,62960.207,65130.00742
227,62840.207,65005.12342
228,62720.207,64880.23942
229,62600.207,64755.35542
230,62480.207,64630.47142
231,62360.207,64505.58742
232,62240.207,64380.70342
233,62120.207,64255.81942
234,62000.207,64130.93542
235,61880.207,64006.05142
236,61760.207,63881.16742
237,61640.207,63756.28342
238,61520.207,63631.39942
239,61400.207,63506.51542
240,61280.207,63381.63142
241,61160.207,63256.74742
242,61040.207,63131.86342
243,60920.207,63006.97942
244,60800.207,62882.09542
245,60680.207,62757.21142
246,60560.207,62632.32742
247,60440.207,62507.44342
248,60320.207,62382.55942
249,60200.207,62257.67542
250,60080.207,62132.79142
251,59960.207,62007.90742
252,59840.207,61883.02342
253,59720.207,61758.13942
254,59600.207,61633.25542
255,59480.207,61508.37142
256,59360.207,61383.48742
257,59240.207,61258.60342
258,59120.207,61133.71942
259,59000.207,61008.83542
260,58880.207,60883.95142
261,58760.207,60759.06742
262,58640.207,60634.18342
263,58520.207,60509.29942
264,58400.207,60384.41542
265,58280.207,60259.53142
266,58160.207,60134.64742
267,58040.207,60009.76342
268,57920.207,59884.87942
269,57800.207,59759.99542
270,57680.207,59635.11142
271,57560.207,59510.22742
272,57440.207,59385.34342
273,57320.207,59260.45942
274,57200.207,59135.57542
275,57080.207,59010.69142
276,56960.207,58885.80742
277,56840.207,58760.92342
278,56720.207,58636.03942
279,56600.207,58511.15542
280,56480.207,58386.27142
281,56360.207,58261.38742
282,56240.207,58136.50342
283,56120.207,58011.61942
284,56000.207,57886.73542
285,55880.207,57761.85142
286,55760.207,57636.96742
287,55640.207,57512.08342
288,55520.207,57387.19942
289,55400.207,57262.31542
290,55280.207,57137.43142
291,55160.207,57012.54742
292,55040.207,56887.66342
293,54920.207,56762.77942
294,54800.207,56637.89542
295,54680.207,56513.01142
296,54560.207,56388.12742
297,54440.207,56263.24342
298,54320.207,56138.35942
299,54200.207,56013.47542
300,54080.207,55888.59142
301,53960.207,55763.70742
302,53840.207,55638.82342
303,53720.207,55513.93942
304,53600.207,55389.05542
305,53480.207,55264.17142
306,53360.207,55139.28742
307,53240.207,55014.40342
308,53120.207,54889.51942
309,53000.207,54764.63542
310,52880.207,54639.75142
311,52760.207,54514.86742
312,52640.207,54389.98342
313,52520.207,54265.09942
314,52400.207,54140.21542
315,52280.207,54015.33142
316,52160.207,53890.44742
317,52040.207,53765.56342
318,51920.207,53640.67942
319,51800.207,53515.79542
320,51680.207,53390.91142
321,51560.207,53266.02742
322,51440.207,53141.14342
323,51320.207,53016.25942
324,51200.207,52891.37542
325,51080.207,52766.49142
326,50960.207,52641.60742
327,50840.207,52516.72342
328,50720.207,52391.83942
329,50600.207,52266.95542
330,50480.207,52142.07142
331,50360.207,52017.18742
332,50240.207,51892.30342
333,50120.207,51767.41942
334,50000.207,51668.00309
335,49982.2595,51685.90787
336,49971.1075,51677.70361
337,49952.182,51597.54957
338,49929.1605,51575.74303
339,49901.4785,51590.29624
340,49874.502,51649.20366
341,49850.352,51479.47372
342,49823.801,51439.70526
343,49798.662,51433.618
344,49771.9685,51521.09424
345,49744.1445,51423.78843
346,49719.8535,51343.48887
347,49694.574,51360.29283
348,49668.871,51367.87556
349,49644.58,51245.13571
350,49618.875,51213.291
351,49592.465,51302.33047
352,49567.3245,51194.52193
353,49541.338,51166.57924
354,49515.07,51147.45709
355,49490.9195,51216.36887
356,49466.203,51140.26773
357,49441.346,50981.61985
358,49416.4905,51029.26442
359,49389.373,51059.37091
360,49363.8105,51030.88004
361,49339.66,50991.58982
362,49314.3785,50929.71631
363,49288.109,50878.85692
364,49263.252,50911.50198
365,49241.221,50851.26836
366,49216.506,50873.89953
367,49189.8125,50832.05563
368,49164.248,50779.77649
369,49139.25,50766.22494
370,49115.949,50772.82264
371,49090.3865,50659.52733
372,49064.963,50627.33012
373,49041.5195,50679.83672
374,49015.533,50521.22469
375,48991.8065,50710.70363
376,48967.7985,50604.4975
377,48941.6695,50553.58921
378,48919.074,50616.83598
379,48895.205,50455.54162
380,48870.912,50395.88865
381,48846.199,50431.87643
382,48820.918,50452.30787
383,48797.756,50389.19938
384,48773.748,50390.95691
385,48749.5955,50342.21145
386,48724.031,50398.14578
387,48700.4455,50252.02983
388,48677.5665,50214.13353
389,48652.004,50195.31156
390,48628.135,50138.12517
391,48605.1155,50193.19279
392,48580.4005,50124.92101
393,48556.8145,50196.54403
394,48533.6525,50120.88524
395,48508.6545,50142.17086
396,48484.0825,49963.16394
397,48460.92,50024.23071
398,48438.1815,50043.45626
399,48413.467,50044.43502
400,48388.75,49911.48614
401,48365.0235,49872.9956
402,48342.002,49943.78022
403,48318.8395,49871.11731
404,48293.5605,49804.85183
405,48269.553,49870.05363
406,48248.2265,49761.88001
407,48225.205,49811.19502
408,48200.631,49755.25987
409,48177.75,49811.91651
410,48155.4375,49704.22907
411,48131.5705,49650.02982
412,48108.6895,49516.19748
413,48085.1035,49678.56614
414,48060.5295,49619.53273
415,48036.803,49665.65146
416,48012.934,49510.81149
417,47989.2075,49556.75179
418,47966.6115,49454.91227
419,47943.873,49457.43624
420,47920.287,49508.29039
421,47897.832,49461.74255
422,47874.9515,49372.61246
423,47852.4945,49392.52741
424,47829.758,49345.98124
425,47805.6075,49346.55761
426,47783.293,49319.03762
427,47760.414,49306.16233
428,47736.6855,49189.59124
429,47714.6525,49166.65232
430,47691.635,49269.58033
431,47667.344,49234.47535
432,47645.4515,49157.69958
433,47623.135,49169.56559
434,47599.125,49125.33206
435,47578.084,49134.66244
436,47556.4765,49095.48896
437,47533.738,49026.41537
438,47510.859,49105.46734
439,47486.992,48996.46754
440,47464.8165,48930.49628
441,47443.4885,49007.81848
442,47420.6115,49050.24208
443,47397.875,48944.46575
444,47374.8535,48890.01944
445,47352.539,48939.79368
446,47331.213,48895.22697
447,47308.6155,48801.78305
448,47286.4415,48874.3921
449,47263.703,48851.97723
450,47241.3905,48878.26225
451,47219.3575,48725.52262
452,47195.912,48684.23141
453,47173.5995,48666.13159
454,47151.1445,48687.83966
455,47130.0995,48698.31618
456,47108.209,48590.01087
457,47084.908,48648.65212
458,47063.0175,48575.75415
459,47041.549,48578.78814
460,47019.5155,48537.57275
461,46996.777,48504.26776
462,46974.322,48517.58632
463,46953.5625,48436.26098
464,46932.377,48428.32464
465,46908.791,48315.32338
466,46886.9005,48328.25065
467,46866.139,48428.02252
468,46844.1055,48428.25144
469,46821.369,48405.31779
470,46798.7755,48206.0642
471,46776.885,48225.91451
472,46756.4045,48265.91959
473,46735.076,48255.65363
474,46713.045,48231.8416
475,46691.438,48202.6292
476,46669.264,48156.45533
477,46647.09,48159.52505
478,46625.1995,48146.96021
479,46603.0275,48041.21024
480,46580.8555,48025.5595
481,46559.8125,48024.13019
482,46539.615,48055.24543
483,46518.8535,48063.29643
484,46495.2675,47940.84635
485,46472.3865,47977.46797
486,46452.758,47944.36338
487,46431.434,47828.61588
488,46409.4005,47756.42054
489,46386.8025,47913.21043
490,46365.4765,47898.76548
491,46344.715,47872.19991
492,46322.4005,47815.69811
493,46300.51,47718.00907
494,46280.3145,47777.44565
495,46259.836,47724.74837
496,46237.096,47702.93061
497,46214.7835,47741.52323
498,46193.602,47696.32217
499,46172.557,47655.4169
500,46151.512,47710.38011
501,46128.916,47638.44698
502,46107.3065,47597.36084
503,46088.24,47635.89424
504,46065.785,47557.21171
505,46043.754,47480.26856
506,46023.418,47533.53049
507,46001.8085,47462.08293
508,45980.623,47425.82292
509,45958.873,47358.70394
510,45937.125,47392.07557
511,45916.3655,47387.06849
512,45894.8965,47390.12765
513,45874.418,47351.97884
514,45854.223,47342.93283
515,45831.625,47340.39447
516,45809.875,47323.29842
517,45789.256,47219.83599
518,45767.789,47222.10174
519,45745.8985,47191.07202
520,45724.291,47202.19965
521,45703.3885,47126.6475
522,45682.627,47179.43207
523,45662.008,47088.17966
524,45641.248,47113.51014
525,45619.498,46992.32836
526,45598.453,47039.35842
527,45577.5505,47057.6127
528,45555.5175,46964.52395
529,45535.1795,47064.08353
530,45514.5605,46922.98076
531,45492.389,46958.74726
532,45470.7815,46969.93737
533,45451.008,46934.86119
534,45431.2345,46870.26188
535,45409.0625,46828.15157
536,45386.324,46852.98392
537,45364.7145,46852.74423
538,45343.529,46817.0653
539,45323.7575,46762.44902
540,45303.281,46744.58088
541,45282.0955,46668.75607
542,45261.1935,46785.07745
543,45239.4435,46635.14712
544,45218.824,46581.2755
545,45198.629,46618.98938
546,45176.7385,46683.73707
547,45155.5525,46658.75965
548,45134.791,46658.00058
549,45113.7485,46585.02372
550,45093.553,46472.28947
551,45071.662,46545.16457
552,45050.195,46396.96683
553,45030.705,46472.61659
554,45010.508,46419.47518
555,44987.9105,46370.21946
556,44966.1605,46417.195
557,44945.8245,46333.72253
558,44925.2055,46357.48604
559,44904.1625,46284.66523
560,44882.6955,46290.11982
561,44862.076,46313.04246
562,44841.8785,46174.8976
563,44820.5505,46235.00102
564,44799.5095,46155.07211
565,44780.0215,46192.2013
566,44760.2485,46135.30877
567,44738.215,46265.56126
568,44716.1835,46144.72356
569,44694.717,46113.36657
570,44673.8145,46168.27937
571,44654.326,46085.3412
572,44633.1405,46033.74649
573,44612.0955,45981.65314
574,44592.041,45983.0044
575,44570.8575,46015.39627
576,44549.3905,46004.36021
577,44528.7715,45944.13856
578,44508.5765,45911.25821
579,44486.8245,45852.3616
580,44466.344,45903.48671
581,44444.596,45893.99106
582,44422.9905,45846.10845
583,44403.7835,45825.07233
584,44383.0195,45708.39406
585,44362.398,45748.88855
586,44341.498,45761.80673
587,44320.0315,45664.04419
588,44299.129,45726.803
589,44277.803,45671.83446
590,44257.3245,45712.22505
591,44237.553,45653.15318
592,44215.9455,45641.41441
593,44195.8905,45587.01088
594,44176.4005,45516.87867
595,44154.086,45560.90054
596,44132.617,45510.66926
597,44111.998,45498.74638
598,44091.0975,45574.82845
599,44070.902,45544.01957
600,44050.1425,45428.64861
601,44028.3905,45481.58336
602,44007.6285,45402.50126
603,43987.576,45416.8666
604,43965.826,45386.7681
605,43945.207,45315.7498
606,43924.7285,45245.76606
607,43904.531,45278.81115
608,43884.7575,45314.77117
609,43863.291,45273.32987
610,43841.1195,45250.17551
611,43820.3575,45202.86077
612,43801.4315,45174.67489
613,43781.66,45198.75407
614,43760.617,45123.45685
615,43739.0075,45148.61841
616,43716.9745,45129.40427
617,43696.3555,45074.89859
618,43676.4435,45059.71905
619,43655.541,45044.18044
620,43635.203,45032.84508
621,43614.8675,44949.96237
622,43594.389,44954.56806
623,43573.627,44975.21842
624,43552.3005,44992.21602
625,43530.832,44905.24984
626,43510.0725,44879.5409
627,43489.453,44904.30367
628,43469.3965,44793.9692
629,43447.223,44827.89349
630,43426.182,44817.3101
631,43407.8225,44789.07841
632,43388.049,44728.21765
633,43367.1485,44753.67206
634,43345.822,44715.1088
635,43325.908,44710.65529
636,43305.1485,44687.22866
637,43283.539,44699.50023
638,43262.6365,44630.04889
639,43241.877,44585.27487
640,43221.963,44602.09997
641,43201.0585,44528.6489
642,43179.168,44542.97263
643,43158.832,44556.62501
644,43139.201,44495.12533
645,43119.287,44489.60125
646,43097.82,44462.7323
647,43077.0605,44414.05795
648,43056.582,44419.3534
649,43034.5485,44382.06542
650,43013.082,44419.68077
651,42993.168,44381.35355
652,42973.8185,44311.63127
653,42952.7755,44258.33367
654,42931.7325,44214.69303
655,42910.4085,44259.76072
656,42889.6485,44182.0248
657,42869.875,44232.13515
658,42848.549,44254.66027
659,42827.506,44208.01682
660,42808.8615,44068.9127
661,42788.807,44144.26944
662,42767.057,44085.66808
663,42747.2855,44082.2655
664,42726.809,44019.17225
665,42705.1995,44067.90732
666,42684.014,43944.37109
667,42663.254,44017.8474
668,42642.492,43883.78834
669,42621.7305,43968.77276
670,42601.959,44009.3226
671,42582.328,43844.83243
672,42560.295,43911.9992
673,42539.1095,43971.16516
674,42520.4685,43867.7644
675,42500.5545,43830.1462
676,42479.2285,43791.28107
677,42457.4805,43858.96289
678,42436.719,43767.2909
679,42417.2265,43775.892
680,42396.609,43740.42028
681,42375.1445,43660.11913
682,42354.664,43707.10118
683,42334.8905,43609.4409
684,42314.2715,43667.91046
685,42292.381,43527.51689
686,42272.467,43606.30602
687,42252.6955,43582.82222
688,42231.3695,43567.07506
689,42210.043,43544.71462
690,42189.283,43492.06439
691,42169.5115,43522.66041
692,42149.033,43474.10763
693,42127.707,43421.82119
694,42105.957,43370.62915
695,42085.9005,43357.47825
696,42066.4105,43410.63878
697,42045.791,43390.68774
698,42025.5955,43391.12488
699,42005.541,43385.56191
700,41984.3555,43268.83379
701,41964.303,43231.94745
702,41943.684,43237.5179
703,41921.6505,43197.23929
704,41901.172,43174.78277
705,41881.5415,43192.93607
706,41861.063,43232.15357
707,41839.7365,43094.14685
708,41819.117,43090.55215
709,41797.791,43128.51116
710,41777.7345,43059.80403
711,41757.256,43092.22411
712,41736.0725,43054.77359
713,41716.0175,43008.83452
714,41696.1035,43055.25119
715,41675.344,43015.07006
716,41653.594,42982.54802
717,41633.961,42957.98998
718,41613.3415,42878.76212
719,41592.2985,42843.11849
720,41571.82,42865.10227
721,41551.0605,42884.21664
722,41531.006,42811.2862
723,41510.668,42781.52883
724,41489.908,42731.53707
725,41468.2985,42732.75723
726,41448.1015,42788.20523
727,41428.754,42724.44156
728,41408.9825,42626.29096
729,41388.08,42717.86184
730,41366.754,42648.41738
731,41345.9925,42684.93241
732,41325.6565,42582.17902
733,41304.754,42597.4197
734,41283.992,42574.74505
735,41263.375,42523.88841
736,41241.9085,42519.13992
737,41221.5685,42581.78842
738,41202.2185,42513.48448
739,41182.023,42431.2933
740,41161.2615,42475.71487
741,41141.209,42483.77067
742,41120.166,42379.23816
743,41099.121,42390.24254
744,41077.5135,42339.13232
745,41056.8925,42377.58501
746,41038.25,42276.92786
747,41017.3495,42244.54544
748,40995.3165,42241.14765
749,40974.9785,42268.48771
750,40954.6425,42269.48177
751,40934.871,42206.06151
752,40915.662,42232.96244
753,40893.7715,42230.20819
754,40873.154,42169.59106
755,40854.0875,42127.0521
756,40831.6305,42094.84816
757,40810.3045,42045.42725
758,40790.533,42091.74221
759,40770.3355,41969.06525
760,40750.988,41995.61352
761,40730.088,42007.73174
762,40709.043,41935.55101
763,40688.1405,41970.99041
764,40668.086,41964.3859
765,40647.3245,41888.95874
766,40625.5745,41945.16115
767,40605.662,41881.66128
768,40584.7595,41888.1391
769,40563.574,41888.22387
770,40543.5195,41789.81352
771,40523.6055,41788.7361
772,40504.117,41771.64396
773,40483.6385,41687.04831
774,40462.172,41653.8828
775,40441.2695,41700.09506
776,40421.2145,41693.10572
777,40400.3145,41707.67627
778,40378.141,41686.74015
779,40358.086,41609.36649
780,40338.031,41619.53687
781,40317.129,41568.24696
782,40297.3555,41632.14131
783,40276.736,41455.166
784,40255.9765,41570.38942
785,40236.0605,41517.45854
786,40215.158,41449.64829
787,40192.8455,41438.33701
788,40172.5075,41407.51191
789,40153.158,41376.48889
790,40132.6795,41458.43903
791,40112.625,41348.66113
792,40091.4415,41350.57268
793,40070.822,41388.8922
794,40051.7555,41345.87387
795,40030.711,41301.5135
796,40008.8205,41193.64137
797,39989.33,41228.0636
798,39969.84,41210.82917
799,39949.0805,41082.07371
800,39928.602,41169.34713
801,39907.135,41114.12845
802,39885.951,41138.25514
803,39865.8965,41125.09951
804,39845.2755,41119.08739
805,39823.668,41129.25688
806,39803.6135,41089.10203
807,39783.84,41072.22752
808,39763.3615,41050.35146
809,39742.7425,40980.16676
810,39720.9925,40935.71677
811,39700.2305,40947.28657
812,39680.457,40888.64733
813,39661.25,40933.3331
814,39640.3495,40797.37416
815,39620.154,40839.42086
816,39598.2635,40899.01968
817,39575.242,40712.84116
818,39556.033,40848.94908
819,39537.674,40785.13828
820,39517.055,40822.58334
821,39495.7285,40720.74354
822,39476.662,40686.57026
823,39455.336,40674.74778
824,39434.8595,40749.08695
825,39415.3695,40631.57947
826,39393.76,40624.06728
827,39372.293,40661.24473
828,39351.955,40647.76049
829,39332.041,40547.16111
830,39311.139,40637.72914
831,39290.096,40477.95389
832,39269.4765,40553.02541
833,39249.281,40476.56475
834,39230.074,40490.38022
835,39210.0195,40458.36186
836,39189.541,40425.23677
837,39169.91,40419.83883
838,39147.879,40339.70502
839,39125.7055,40389.25729
840,39105.932,40363.0592
841,39085.594,40300.6698
842,39065.1155,40290.59838
843,39044.637,40294.6448
844,39023.594,40194.58861
845,39003.258,40253.60316
846,38983.4845,40254.03078
847,38963.289,40229.91136
848,38942.8125,40170.77718
849,38920.496,40130.5197
850,38898.4645,40117.11181
851,38879.963,40117.00718
852,38860.6135,40069.25605
853,38839.994,39952.42584
854,38819.797,40031.52985
855,38799.3205,40056.39814
856,38777.5705,40029.75132
857,38756.9515,39961.83471
858,38737.039,39930.83244
859,38715.8515,39926.27409
860,38696.078,39890.60784
861,38676.447,39883.50794
862,38656.252,39902.46565
863,38634.6445,39905.08475
864,38612.613,39796.66357
865,38593.6895,39817.18162
866,38573.7775,39746.34348
867,38552.451,39733.50286
868,38531.828,39759.57444
869,38510.926,39757.28535
870,38490.4475,39723.34327
871,38470.8165,39666.05979
872,38450.34,39706.14516
873,38428.4495,39602.34287
874,38407.686,39559.3597
875,38388.055,39633.51629
876,38368.9905,39565.22876
877,38348.3695,39514.57887
878,38325.914,39477.80278
879,38306.0015,39538.46418
880,38286.9355,39459.02777
881,38266.3145,39480.17995
882,38244.1425,39449.52501
883,38222.8165,39451.25357
884,38203.465,39325.27099
885,38183.412,39412.77038
886,38163.6425,39413.92142
887,38142.598,39318.45265
888,38121.131,39314.94808
889,38102.205,39333.73899
890,38080.877,39232.98299
891,38060.1155,39309.53868
892,38040.9085,39206.20795
893,38019.1605,39172.58188
894,37998.258,39091.82245
895,37978.627,39161.76565
896,37957.7245,39177.15337
897,37937.6695,39128.3262
898,37917.898,39098.96941
899,37895.3025,39094.39006
900,37873.412,39109.86738
901,37853.213,39074.93512
902,37833.8635,39001.69088
903,37815.082,39019.99548
904,37793.4745,38927.0071
905,37771.4415,39001.34632
906,37751.8105,38936.1895
907,37731.7555,38904.49899
908,37711.418,38917.15509
909,37691.6465,38926.27199
910,37671.166,38862.25574
911,37649.84,38801.43918
912,37630.211,38795.33499
913,37609.59,38691.78535
914,37587.9805,38786.98484
915,37567.2205,38742.23537
916,37546.461,38778.6686
917,37526.4065,38725.07331
918,37505.6445,38683.27505
919,37484.6015,38638.52164
920,37465.3945,38655.82035
921,37445.621,38622.88714
922,37424.297,38596.33047
923,37403.5375,38562.90225
924,37383.4805,38538.60805
925,37363.566,38480.88166
926,37342.3825,38583.70064
927,37321.0565,38463.36239
928,37301.707,38455.71534
929,37282.6425,38410.09566
930,37261.8825,38446.95975
931,37241.121,38355.17078
932,37220.6425,38387.32469
933,37199.455,38349.09907
934,37178.9765,38363.24056
935,37159.3475,38282.56726
936,37139.01,38235.25505
937,37117.26,38287.61002
938,37097.0645,38292.64609
939,37076.162,38185.62138
940,37054.836,38161.09905
941,37034.924,38187.22578
942,37014.588,38163.88099
943,36994.1075,38046.23025
944,36973.3435,38115.76459
945,36953.7125,38099.56777
946,36933.377,38072.22901
947,36913.889,38103.33785
948,36893.9745,38049.69619
949,36872.789,38063.24492
950,36851.6055,38006.32085
951,36830.703,37916.15774
952,36810.08,37913.11973
953,36789.742,37967.09591
954,36769.5485,38003.91435
955,36748.2245,37882.1587
956,36727.041,37853.93429
957,36707.5505,37859.86338
958,36688.625,37827.18168
959,36668.2875,37795.03634
960,36646.256,37767.52345
961,36624.9295,37762.2803
962,36606.5685,37746.00225
963,36585.9495,37765.23332
964,36563.7775,37701.93779
965,36542.594,37677.63397
966,36521.832,37662.86358
967,36501.494,37631.07359
968,36481.1565,37577.54237
969,36462.2305,37627.19432
970,36441.752,37616.21318
971,36420.709,37538.58426
972,36401.078,37519.27675
973,36379.8945,37526.54959
974,36357.863,37529.64615
975,36338.0895,37519.73701
976,36319.023,37471.73206
977,36297.8395,37416.12184
978,36276.797,37430.06893
979,36257.0235,37418.28881
980,36237.25,37332.65879
981,36217.9005,37355.92711
982,36197.705,37309.78891
983,36176.24,37325.69595
984,36154.066,37245.75019
985,36133.164,37265.70054
986,36114.383,37217.33822
987,36093.621,37229.80161
988,36073.705,37167.04532
989,36053.791,37153.88293
990,36033.172,37108.12882
991,36011.846,37112.74944
992,35990.66,37108.74926
993,35971.029,37155.69919
994,35950.9765,37111.25138
995,35930.6405,37052.27128
996,35910.3025,37009.47625
997,35889.9645,37017.28861
998,35870.4745,37009.82441
999,35850.5605,36978.21527
1000,35829.234,36909.26798
1001,35806.357,36919.58087
1002,35783.902,36878.8824
1003,35764.9745,36896.1472
1004,35746.6135,36838.11388
1005,35726.135,36908.28442
1006,35704.5275,36786.55745
1007,35682.7795,36790.36096
1008,35661.877,36787.56998
1009,35641.963,36698.88107
1010,35623.18,36674.39523
1011,35603.973,36629.95843
1012,35582.93,36667.50385
1013,35562.3105,36648.62236
1014,35541.5485,36679.18491
1015,35520.363,36504.14421
1016,35500.0255,36623.74401
1017,35479.547,36544.65724
1018,35459.6345,36535.78967
1019,35439.156,36555.56659
1020,35417.9705,36575.45028
1021,35398.338,36434.80715
1022,35378.143,36502.0693
1023,35356.678,36457.90726
1024,35336.4805,36445.81684
1025,35316.1425,36378.17124
1026,35295.5235,36400.00902
1027,35274.621,36396.57394
1028,35253.4355,36389.72389
1029,35234.3695,36300.31945
1030,35214.0335,36308.21815
1031,35192.426,36295.14918
1032,35170.252,36295.27062
1033,35150.0545,36255.48548
1034,35131.5525,36235.83608
1035,35112.205,36224.64355
1036,35092.1525,36230.71916
1037,35071.25,36181.71384
1038,35051.0525,36101.83084
1039,35030.293,36144.68878
1040,35008.8265,36098.06129
1041,34987.924,36095.53971
1042,34968.574,36017.40031
1043,34949.2265,36042.44498
1044,34928.1835,36027.55089
