,Magnetic Field (Oe),True Field (Oe)
229,52520.207,54265.09942
230,52400.207,54140.21542
231,52280.207,54015.33142
232,52160.207,53890.44742
233,52040.207,53765.56342
234,51920.207,53640.67942
235,51800.207,53515.79542
236,51680.207,53390.91142
237,51560.207,53266.02742
238,51440.207,53141.14342
239,51320.207,53016.25942
240,51200.207,52891.37542
241,51080.207,52766.49142
242,50960.207,52641.60742
243,50840.207,52516.72342
244,50720.207,52391.83942
245,50600.207,52266.95542
246,50480.207,52142.07142
247,50360.207,52017.18742
248,50240.207,51892.30342
249,50120.207,51767.41942
250,50000.207,51668.00309
251,49982.2595,51685.90787
252,49971.1075,51677.70361
253,49952.182,51597.54957
254,49929.1605,51575.74303
255,49901.4785,51590.29624
256,49874.502,51649.20366
257,49850.352,51479.47372
258,49823.801,51439.70526
259,49798.662,51433.618
260,49771.9685,51521.09424
261,49744.1445,51423.78843
262,49719.8535,51343.48887
263,49694.574,51360.29283
264,49668.871,51367.87556
265,49644.58,51245.13571
266,49618.875,51213.291
267,49592.465,51302.33047
268,49567.3245,51194.52193
269,49541.338,51166.57924
270,49515.07,51147.45709
271,49490.9195,51216.36887
272,49466.203,51140.26773
273,49441.346,50981.61985
274,49416.4905,51029.26442
275,49389.373,51059.37091
276,49363.8105,51030.88004
277,49339.66,50991.58982
278,49314.3785,50929.71631
279,49288.109,50878.85692
280,49263.252,50911.50198
281,49241.221,50851.26836
282,49216.506,50873.89953
283,49189.8125,50832.05563
284,49164.248,50779.77649
285,49139.25,50766.22494
286,49115.949,50772.82264
287,49090.3865,50659.52733
288,49064.963,50627.33012
289,49041.5195,50679.83672
290,49015.533,50521.22469
291,48991.8065,50710.70363
292,48967.7985,50604.4975
293,48941.6695,50553.58921
294,48919.074,50616.83598
295,48895.205,50455.54162
296,48870.912,50395.88865
297,48846.199,50431.87643
298,48820.918,50452.30787
299,48797.756,50389.19938
300,48773.748,50390.95691
301,48749.5955,50342.21145
302,48724.031,50398.14578
303,48700.4455,50252.02983
304,48677.5665,50214.13353
305,48652.004,50195.31156
306,48628.135,50138.12517
307,48605.1155,50193.19279
308,48580.4005,50124.92101
309,48556.8145,50196.54403
310,48533.6525,50120.88524
311,48508.6545,50142.17086
312,48484.0825,49963.16394
313,48460.92,50024.23071
314,48438.1815,50043.45626
315,48413.467,50044.43502
316,48388.75,49911.48614
317,48365.0235,49872.9956
318,48342.002,49943.78022
319,48318.8395,49871.11731
320,48293.5605,49804.85183
321,48269.553,49870.05363
322,48248.2265,49761.88001
323,48225.205,49811.19502
324,48200.631,49755.25987
325,48177.75,49811.91651
326,48155.4375,49704.22907
327,48131.5705,49650.02982
328,48108.6895,49516.19748
329,48085.1035,49678.56614
330,48060.5295,49619.53273
331,48036.803,49665.65146
332,48012.934,49510.81149
333,47989.2075,49556.75179
334,47966.6115,49454.91227
335,47943.873,49457.43624
336,47920.287,49508.29039
337,47897.832,49461.74255
338,47874.9515,49372.61246
339,47852.4945,49392.52741
340,47829.758,49345.98124
341,47805.6075,49346.55761
342,47783.293,49319.03762
343,47760.414,49306.16233
344,47736.6855,49189.59124
345,47714.6525,49166.65232
346,47691.635,49269.58033
347,47667.344,49234.47535
348,47645.4515,49157.69958
349,47623.135,49169.56559
350,47599.125,49125.33206
351,47578.084,49134.66244
352,47556.4765,49095.48896
353,47533.738,49026.41537
354,47510.859,49105.46734
355,47486.992,48996.46754
356,47464.8165,48930.49628
357,47443.4885,49007.81848
358,47420.6115,49050.24208
359,47397.875,48944.46575
360,47374.8535,48890.01944
361,47352.539,48939.79368
362,47331.213,48895.22697
363,47308.6155,48801.78305
364,47286.4415,48874.3921
365,47263.703,48851.97723
366,47241.3905,48878.26225
367,47219.3575,48725.52262
368,47195.912,48684.23141
369,47173.5995,48666.13159
370,47151.1445,48687.83966
371,47130.0995,48698.31618
372,47108.209,48590.01087
373,47084.908,48648.65212
374,47063.0175,48575.75415
375,47041.549,48578.78814
376,47019.5155,48537.57275
377,46996.777,48504.26776
378,46974.322,48517.58632
379,46953.5625,48436.26098
380,46932.377,48428.32464
381,46908.791,48315.32338
382,46886.9005,48328.25065
383,46866.139,48428.02252
384,46844.1055,48428.25144
385,46821.369,48405.31779
386,46798.7755,48206.0642
387,46776.885,48225.91451
388,46756.4045,48265.91959
389,46735.076,48255.65363
390,46713.045,48231.8416
391,46691.438,48202.6292
392,46669.264,48156.45533
393,46647.09,48159.52505
394,46625.1995,48146.96021
395,46603.0275,48041.21024
396,46580.8555,48025.5595
397,46559.8125,48024.13019
398,46539.615,48055.24543
399,46518.8535,48063.29643
400,46495.2675,47940.84635
401,46472.3865,47977.46797
402,46452.758,47944.36338
403,46431.434,47828.61588
404,46409.4005,47756.42054
405,46386.8025,47913.21043
406,46365.4765,47898.76548
407,46344.715,47872.19991
408,46322.4005,47815.69811
409,46300.51,47718.00907
410,46280.3145,47777.44565
411,46259.836,47724.74837
412,46237.096,47702.93061
413,46214.7835,47741.52323
414,46193.602,47696.32217
415,46172.557,47655.4169
416,46151.512,47710.38011
417,46128.916,47638.44698
418,46107.3065,47597.36084
419,46088.24,47635.89424
420,46065.785,47557.21171
421,46043.754,47480.26856
422,46023.418,47533.53049
423,46001.8085,47462.08293
424,45980.623,47425.82292
425,45958.873,47358.70394
426,45937.125,47392.07557
427,45916.3655,47387.06849
428,45894.8965,47390.12765
429,45874.418,47351.97884
430,45854.223,47342.93283
431,45831.625,47340.39447
432,45809.875,47323.29842
433,45789.256,47219.83599
434,45767.789,47222.10174
435,45745.8985,47191.07202
436,45724.291,47202.19965
437,45703.3885,47126.6475
438,45682.627,47179.43207
439,45662.008,47088.17966
440,45641.248,47113.51014
441,45619.498,46992.32836
442,45598.453,47039.35842
443,45577.5505,47057.6127
444,45555.5175,46964.52395
445,45535.1795,47064.08353
446,45514.5605,46922.98076
447,45492.389,46958.74726
448,45470.7815,46969.93737
449,45451.008,46934.86119
450,45431.2345,46870.26188
451,45409.0625,46828.15157
452,45386.324,46852.98392
453,45364.7145,46852.74423
454,45343.529,46817.0653
455,45323.7575,46762.44902
456,45303.281,46744.58088
457,45282.0955,46668.75607
458,45261.1935,46785.07745
459,45239.4435,46635.14712
460,45218.824,46581.2755
461,45198.629,46618.98938
462,45176.7385,46683.73707
463,45155.5525,46658.75965
464,45134.791,46658.00058
465,45113.7485,46585.02372
466,45093.553,46472.28947
467,45071.662,46545.16457
468,45050.195,46396.96683
469,45030.705,46472.61659
470,45010.508,46419.47518
471,44987.9105,46370.21946
472,44966.1605,46417.195
473,44945.8245,46333.72253
474,44925.2055,46357.48604
475,44904.1625,46284.66523
476,44882.6955,46290.11982
477,44862.076,46313.04246
478,44841.8785,46174.8976
479,44820.5505,46235.00102
480,44799.5095,46155.07211
481,44780.0215,46192.2013
482,44760.2485,46135.30877
483,44738.215,46265.56126
484,44716.1835,46144.72356
485,44694.717,46113.36657
486,44673.8145,46168.27937
487,44654.326,46085.3412
488,44633.1405,46033.74649
489,44612.0955,45981.65314
490,44592.041,45983.0044
491,44570.8575,46015.39627
492,44549.3905,46004.36021
493,44528.7715,45944.13856
494,44508.5765,45911.25821
495,44486.8245,45852.3616
496,44466.344,45903.48671
497,44444.596,45893.99106
498,44422.9905,45846.10845
499,44403.7835,45825.07233
500,44383.0195,45708.39406
501,44362.398,45748.88855
502,44341.498,45761.80673
503,44320.0315,45664.04419
504,44299.129,45726.803
505,44277.803,45671.83446
506,44257.3245,45712.22505
507,44237.553,45653.15318
508,44215.9455,45641.41441
509,44195.8905,45587.01088
510,44176.4005,45516.87867
511,44154.086,45560.90054
512,44132.617,45510.66926
513,44111.998,45498.74638
514,44091.0975,45574.82845
515,44070.902,45544.01957
516,44050.1425,45428.64861
517,44028.3905,45481.58336
518,44007.6285,45402.50126
519,43987.576,45416.8666
520,43965.826,45386.7681
521,43945.207,45315.7498
522,43924.7285,45245.76606
523,43904.531,45278.81115
524,43884.7575,45314.77117
525,43863.291,45273.32987
526,43841.1195,45250.17551
527,43820.3575,45202.86077
528,43801.4315,45174.67489
529,43781.66,45198.75407
530,43760.617,45123.45685
531,43739.0075,45148.61841
532,43716.9745,45129.40427
533,43696.3555,45074.89859
534,43676.4435,45059.71905
535,43655.541,45044.18044
536,43635.203,45032.84508
537,43614.8675,44949.96237
538,43594.389,44954.56806
539,43573.627,44975.21842
540,43552.3005,44992.21602
541,43530.832,44905.24984
542,43510.0725,44879.5409
543,43489.453,44904.30367
544,43469.3965,44793.9692
545,43447.223,44827.89349
546,43426.182,44817.3101
547,43407.8225,44789.07841
548,43388.049,44728.21765
549,43367.1485,44753.67206
550,43345.822,44715.1088
551,43325.908,44710.65529
552,43305.1485,44687.22866
553,43283.539,44699.50023
554,43262.6365,44630.04889
555,43241.877,44585.27487
556,43221.963,44602.09997
557,43201.0585,44528.6489
558,43179.168,44542.97263
559,43158.832,44556.62501
560,43139.201,44495.12533
561,43119.287,44489.60125
562,43097.82,44462.7323
563,43077.0605,44414.05795
564,43056.582,44419.3534
565,43034.5485,44382.06542
566,43013.082,44419.68077
567,42993.168,44381.35355
568,42973.8185,44311.63127
569,42952.7755,44258.33367
570,42931.7325,44214.69303
571,42910.4085,44259.76072
572,42889.6485,44182.0248
573,42869.875,44232.13515
574,42848.549,44254.66027
575,42827.506,44208.01682
576,42808.8615,44068.9127
577,42788.807,44144.26944
578,42767.057,44085.66808
579,42747.2855,44082.2655
580,42726.809,44019.17225
581,42705.1995,44067.90732
582,42684.014,43944.37109
583,42663.254,44017.8474
584,42642.492,43883.78834
585,42621.7305,43968.77276
586,42601.959,44009.3226
587,42582.328,43844.83243
588,42560.295,43911.9992
589,42539.1095,43971.16516
590,42520.4685,43867.7644
591,42500.5545,43830.1462
592,42479.2285,43791.28107
593,42457.4805,43858.96289
594,42436.719,43767.2909
595,42417.2265,43775.892
596,42396.609,43740.42028
597,42375.1445,43660.11913
598,42354.664,43707.10118
599,42334.8905,43609.4409
600,42314.2715,43667.91046
601,42292.381,43527.51689
602,42272.467,43606.30602
603,42252.6955,43582.82222
604,42231.3695,43567.07506
605,42210.043,43544.71462
606,42189.283,43492.06439
607,42169.5115,43522.66041
608,42149.033,43474.10763
609,42127.707,43421.82119
610,42105.957,43370.62915
611,42085.9005,43357.47825
612,42066.4105,43410.63878
613,42045.791,43390.68774
614,42025.5955,43391.12488
615,42005.541,43385.56191
616,41984.3555,43268.83379
617,41964.303,43231.94745
618,41943.684,43237.5179
619,41921.6505,43197.23929
620,41901.172,43174.78277
621,41881.5415,43192.93607
622,41861.063,43232.15357
623,41839.7365,43094.14685
624,41819.117,43090.55215
625,41797.791,43128.51116
626,41777.7345,43059.80403
627,41757.256,43092.22411
628,41736.0725,43054.77359
629,41716.0175,43008.83452
630,41696.1035,43055.25119
631,41675.344,43015.07006
632,41653.594,42982.54802
633,41633.961,42957.98998
634,41613.3415,42878.76212
635,41592.2985,42843.11849
636,41571.82,42865.10227
637,41551.0605,42884.21664
638,41531.006,42811.2862
639,41510.668,42781.52883
640,41489.908,42731.53707
641,41468.2985,42732.75723
642,41448.1015,42788.20523
643,41428.754,42724.44156
644,41408.9825,42626.29096
645,41388.08,42717.86184
646,41366.754,42648.41738
647,41345.9925,42684.93241
648,41325.6565,42582.17902
649,41304.754,42597.4197
650,41283.992,42574.74505
651,41263.375,42523.88841
652,41241.9085,42519.13992
653,41221.5685,42581.78842
654,41202.2185,42513.48448
655,41182.023,42431.2933
656,41161.2615,42475.71487
657,41141.209,42483.77067
658,41120.166,42379.23816
659,41099.121,42390.24254
660,41077.5135,42339.13232
661,41056.8925,42377.58501
662,41038.25,42276.92786
663,41017.3495,42244.54544
664,40995.3165,42241.14765
665,40974.9785,42268.48771
666,40954.6425,42269.48177
667,40934.871,42206.06151
668,40915.662,42232.96244
669,40893.7715,42230.20819
670,40873.154,42169.59106
671,40854.0875,42127.0521
672,40831.6305,42094.84816
673,40810.3045,42045.42725
674,40790.533,42091.74221
675,40770.3355,41969.06525
676,40750.988,41995.61352
677,40730.088,42007.73174
678,40709.043,41935.55101
679,40688.1405,41970.99041
680,40668.086,41964.3859
681,40647.3245,41888.95874
682,40625.5745,41945.16115
683,40605.662,41881.66128
684,40584.7595,41888.1391
685,40563.574,41888.22387
686,40543.5195,41789.81352
687,40523.6055,41788.7361
688,40504.117,41771.64396
689,40483.6385,41687.04831
690,40462.172,41653.8828
691,40441.2695,41700.09506
692,40421.2145,41693.10572
693,40400.3145,41707.67627
694,40378.141,41686.74015
695,40358.086,41609.36649
696,40338.031,41619.53687
697,40317.129,41568.24696
698,40297.3555,41632.14131
699,40276.736,41455.166
700,40255.9765,41570.38942
701,40236.0605,41517.45854
702,40215.158,41449.64829
703,40192.8455,41438.33701
704,40172.5075,41407.51191
705,40153.158,41376.48889
706,40132.6795,41458.43903
707,40112.625,41348.66113
708,40091.4415,41350.57268
709,40070.822,41388.8922
710,40051.7555,41345.87387
711,40030.711,41301.5135
712,40008.8205,41193.64137
713,39989.33,41228.0636
714,39969.84,41210.82917
715,39949.0805,41082.07371
716,39928.602,41169.34713
717,39907.135,41114.12845
718,39885.951,41138.25514
719,39865.8965,41125.09951
720,39845.2755,41119.08739
721,39823.668,41129.25688
722,39803.6135,41089.10203
723,39783.84,41072.22752
724,39763.3615,41050.35146
725,39742.7425,40980.16676
726,39720.9925,40935.71677
727,39700.2305,40947.28657
728,39680.457,40888.64733
729,39661.25,40933.3331
730,39640.3495,40797.37416
731,39620.154,40839.42086
732,39598.2635,40899.01968
733,39575.242,40712.84116
734,39556.033,40848.94908
735,39537.674,40785.13828
736,39517.055,40822.58334
737,39495.7285,40720.74354
738,39476.662,40686.57026
739,39455.336,40674.74778
740,39434.8595,40749.08695
741,39415.3695,40631.57947
742,39393.76,40624.06728
743,39372.293,40661.24473
744,39351.955,40647.76049
745,39332.041,40547.16111
746,39311.139,40637.72914
747,39290.096,40477.95389
748,39269.4765,40553.02541
749,39249.281,40476.56475
750,39230.074,40490.38022
751,39210.0195,40458.36186
752,39189.541,40425.23677
753,39169.91,40419.83883
754,39147.879,40339.70502
755,39125.7055,40389.25729
756,39105.932,40363.0592
757,39085.594,40300.6698
758,39065.1155,40290.59838
759,39044.637,40294.6448
760,39023.594,40194.58861
761,39003.258,40253.60316
762,38983.4845,40254.03078
763,38963.289,40229.91136
764,38942.8125,40170.77718
765,38920.496,40130.5197
766,38898.4645,40117.11181
767,38879.963,40117.00718
768,38860.6135,40069.25605
769,38839.994,39952.42584
770,38819.797,40031.52985
771,38799.3205,40056.39814
772,38777.5705,40029.75132
773,38756.9515,39961.83471
774,38737.039,39930.83244
775,38715.8515,39926.27409
776,38696.078,39890.60784
777,38676.447,39883.50794
778,38656.252,39902.46565
779,38634.6445,39905.08475
780,38612.613,39796.66357
781,38593.6895,39817.18162
782,38573.7775,39746.34348
783,38552.451,39733.50286
784,38531.828,39759.57444
785,38510.926,39757.28535
786,38490.4475,39723.34327
787,38470.8165,39666.05979
788,38450.34,39706.14516
789,38428.4495,39602.34287
790,38407.686,39559.3597
791,38388.055,39633.51629
792,38368.9905,39565.22876
793,38348.3695,39514.57887
794,38325.914,39477.80278
795,38306.0015,39538.46418
796,38286.9355,39459.02777
797,38266.3145,39480.17995
798,38244.1425,39449.52501
799,38222.8165,39451.25357
800,38203.465,39325.27099
801,38183.412,39412.77038
802,38163.6425,39413.92142
803,38142.598,39318.45265
804,38121.131,39314.94808
805,38102.205,39333.73899
806,38080.877,39232.98299
807,38060.1155,39309.53868
808,38040.9085,39206.20795
809,38019.1605,39172.58188
810,37998.258,39091.82245
811,37978.627,39161.76565
812,37957.7245,39177.15337
813,37937.6695,39128.3262
814,37917.898,39098.96941
815,37895.3025,39094.39006
816,37873.412,39109.86738
817,37853.213,39074.93512
818,37833.8635,39001.69088
819,37815.082,39019.99548
820,37793.4745,38927.0071
821,37771.4415,39001.34632
822,37751.8105,38936.1895
823,37731.7555,38904.49899
824,37711.418,38917.15509
825,37691.6465,38926.27199
826,37671.166,38862.25574
827,37649.84,38801.43918
828,37630.211,38795.33499
829,37609.59,38691.78535
830,37587.9805,38786.98484
831,37567.2205,38742.23537
832,37546.461,38778.6686
833,37526.4065,38725.07331
834,37505.6445,38683.27505
835,37484.6015,38638.52164
836,37465.3945,38655.82035
837,37445.621,38622.88714
838,37424.297,38596.33047
839,37403.5375,38562.90225
840,37383.4805,38538.60805
841,37363.566,38480.88166
842,37342.3825,38583.70064
843,37321.0565,38463.36239
844,37301.707,38455.71534
845,37282.6425,38410.09566
846,37261.8825,38446.95975
847,37241.121,38355.17078
848,37220.6425,38387.32469
849,37199.455,38349.09907
850,37178.9765,38363.24056
851,37159.3475,38282.56726
852,37139.01,38235.25505
853,37117.26,38287.61002
854,37097.0645,38292.64609
855,37076.162,38185.62138
856,37054.836,38161.09905
857,37034.924,38187.22578
858,37014.588,38163.88099
859,36994.1075,38046.23025
860,36973.3435,38115.76459
861,36953.7125,38099.56777
862,36933.377,38072.22901
863,36913.889,38103.33785
864,36893.9745,38049.69619
865,36872.789,38063.24492
866,36851.6055,38006.32085
867,36830.703,37916.15774
868,36810.08,37913.11973
869,36789.742,37967.09591
870,36769.5485,38003.91435
871,36748.2245,37882.1587
872,36727.041,37853.93429
873,36707.5505,37859.86338
874,36688.625,37827.18168
875,36668.2875,37795.03634
876,36646.256,37767.52345
877,36624.9295,37762.2803
878,36606.5685,37746.00225
879,36585.9495,37765.23332
880,36563.7775,37701.93779
881,36542.594,37677.63397
882,36521.832,37662.86358
883,36501.494,37631.07359
884,36481.1565,37577.54237
885,36462.2305,37627.19432
886,36441.752,37616.21318
887,36420.709,37538.58426
888,36401.078,37519.27675
889,36379.8945,37526.54959
890,36357.863,37529.64615
891,36338.0895,37519.73701
892,36319.023,37471.73206
893,36297.8395,37416.12184
894,36276.797,37430.06893
895,36257.0235,37418.28881
896,36237.25,37332.65879
897,36217.9005,37355.92711
898,36197.705,37309.78891
899,36176.24,37325.69595
900,36154.066,37245.75019
901,36133.164,37265.70054
902,36114.383,37217.33822
903,36093.621,37229.80161
904,36073.705,37167.04532
905,36053.791,37153.88293
906,36033.172,37108.12882
907,36011.846,37112.74944
908,35990.66,37108.74926
909,35971.029,37155.69919
910,35950.9765,37111.25138
911,35930.6405,37052.27128
912,35910.3025,37009.47625
913,35889.9645,37017.28861
914,35870.4745,37009.82441
915,35850.5605,36978.21527
916,35829.234,36909.26798
917,35806.357,36919.58087
918,35783.902,36878.8824
919,35764.9745,36896.1472
920,35746.6135,36838.11388
921,35726.135,36908.28442
922,35704.5275,36786.55745
923,35682.7795,36790.36096
924,35661.877,36787.56998
925,35641.963,36698.88107
926,35623.18,36674.39523
927,35603.973,36629.95843
928,35582.93,36667.50385
929,35562.3105,36648.62236
930,35541.5485,36679.18491
931,35520.363,36504.14421
932,35500.0255,36623.74401
933,35479.547,36544.65724
934,35459.6345,36535.78967
935,35439.156,36555.56659
936,35417.9705,36575.45028
937,35398.338,36434.80715
938,35378.143,36502.0693
939,35356.678,36457.90726
940,35336.4805,36445.81684
941,35316.1425,36378.17124
942,35295.5235,36400.00902
943,35274.621,36396.57394
944,35253.4355,36389.72389
945,35234.3695,36300.31945
946,35214.0335,36308.21815
947,35192.426,36295.14918
948,35170.252,36295.27062
949,35150.0545,36255.48548
950,35131.5525,36235.83608
951,35112.205,36224.64355
952,35092.1525,36230.71916
953,35071.25,36181.71384
954,35051.0525,36101.83084
955,35030.293,36144.68878
956,35008.8265,36098.06129
957,34987.924,36095.53971
958,34968.574,36017.40031
959,34949.2265,36042.44498
960,34928.1835,36027.55089
961,34907.8435,35972.99731
962,34887.506,35918.72357
963,34866.463,35936.77764
964,34845.2795,35893.58259
965,34824.9435,35933.52824
966,34805.7345,35910.65817
967,34785.5375,35860.72904
968,34764.213,35815.49722
969,34742.039,35780.96669
970,34722.6895,35799.21735
971,34704.6135,35823.32176
972,34683.8535,35740.46027
973,34662.527,35730.11689
974,34640.6345,35746.94414
975,34620.156,35652.40528
976,34599.82,35651.19201
977,34579.0585,35632.83896
978,34559.428,35655.26757
979,34539.6545,35609.18074
980,34518.328,35591.87347
981,34498.1325,35570.63016
982,34479.209,35562.79153
983,34458.4495,35483.66992
984,34436.9805,35564.32885
985,34416.078,35494.84716
986,34396.0235,35380.56083
987,34375.8265,35442.73378
988,34355.348,35412.15635
989,34334.7305,35406.27855
990,34314.3925,35371.40962
991,34293.631,35349.11936
992,34273.012,35298.14895
993,34252.5335,35274.68761
994,34232.9025,35297.30127
995,34213.836,35243.05439
996,34191.9475,35237.51475
997,34170.34,35154.36559
998,34150.988,35163.95433
999,34130.65,35220.686
1000,34109.6075,35153.05744
1001,34090.3985,35182.11211
1002,34069.9195,35050.96172
1003,34048.453,35061.38419
1004,34028.541,35079.71765
1005,34007.781,35146.4232
1006,33987.3025,35070.4671
1007,33967.3885,35020.17626
1008,33946.203,34961.23507
1009,33925.7245,34901.4431
1010,33905.246,34907.16346
1011,33884.91,34960.20217
1012,33864.0075,34940.09196
1013,33842.9645,34852.38589
1014,33823.7575,34853.40308
1015,33802.994,34821.52821
1016,33782.2325,34801.53284
1017,33763.166,34743.00431
1018,33742.828,34759.44845
1019,33722.0685,34786.5982
1020,33701.0255,34735.74396
1021,33679.699,34646.47902
1022,33659.6465,34706.22797
1023,33639.4515,34661.48375
1024,33618.8305,34691.21198
1025,33598.0705,34603.32432
1026,33578.4395,34634.4369
1027,33558.5235,34514.05187
1028,33538.045,34550.70551
1029,33517.426,34472.69885
1030,33496.666,34499.75438
1031,33476.8945,34544.05995
1032,33455.8495,34493.00913
1033,33435.793,34511.29084
1034,33414.3265,34442.58167
1035,33393.707,34411.25727
1036,33374.076,34338.96837
1037,33352.752,34391.48099
1038,33332.6955,34395.31644
1039,33312.498,34346.14697
1040,33292.3045,34298.21148
1041,33271.9685,34302.50182
