,Magnetic Field (Oe),True Field (Oe)
80,100400.207,104093.8154
81,100280.207,103968.9314
82,100160.207,103844.0474
83,100040.207,103719.1634
84,99920.207,103594.2794
85,99800.207,103469.3954
86,99680.207,103344.5114
87,99560.207,103219.6274
88,99440.207,103094.7434
89,99320.207,102969.8594
90,99200.207,102844.9754
91,99080.207,102720.0914
92,98960.207,102595.2074
93,98840.207,102470.3234
94,98720.207,102345.4394
95,98600.207,102220.5554
96,98480.207,102095.6714
97,98360.207,101970.7874
98,98240.207,101845.9034
99,98120.207,101721.0194
100,98000.207,101596.1354
101,97880.207,101471.2514
102,97760.207,101346.3674
103,97640.207,101221.4834
104,97520.207,101096.5994
105,97400.207,100971.7154
106,97280.207,100846.8314
107,97160.207,100721.9474
108,97040.207,100597.0634
109,96920.207,100472.1794
110,96800.207,100347.2954
111,96680.207,100222.4114
112,96560.207,100097.5274
113,96440.207,99972.64342
114,96320.207,99847.75942
115,96200.207,99722.87542
116,96080.207,99597.99142
117,95960.207,99473.10742
118,95840.207,99348.22342
119,95720.207,99223.33942
120,95600.207,99098.45542
121,95480.207,98973.57142
122,95360.207,98848.68742
123,95240.207,98723.80342
124,95120.207,98598.91942
125,95000.207,98474.03542
126,94880.207,98349.15142
127,94760.207,98224.26742
128,94640.207,98099.38342
129,94520.207,97974.49942
130,94400.207,97849.61542
131,94280.207,97724.73142
132,94160.207,97599.84742
133,94040.207,97474.96342
134,93920.207,97350.07942
135,93800.207,97225.19542
136,93680.207,97100.31142
137,93560.207,96975.42742
138,93440.207,96850.54342
139,93320.207,96725.65942
140,93200.207,96600.77542
141,93080.207,96475.89142
142,92960.207,96351.00742
143,92840.207,96226.12342
144,92720.207,96101.23942
145,92600.207,95976.35542
146,92480.207,95851.47142
147,92360.207,95726.58742
148,92240.207,95601.70342
149,92120.207,95476.81942
150,92000.207,95351.93542
151,91880.207,95227.05142
152,91760.207,95102.16742
153,91640.207,94977.28342
154,91520.207,94852.39942
155,91400.207,94727.51542
156,91280.207,94602.63142
157,91160.207,94477.74742
158,91040.207,94352.86342
159,90920.207,94227.97942
160,90800.207,94103.09542
161,90680.207,93978.21142
162,90560.207,93853.32742
163,90440.207,93728.44342
164,90320.207,93603.55942
165,90200.207,93478.67542
166,90080.207,93353.79142
167,89960.207,93228.90742
168,89840.207,93104.02342
169,89720.207,92979.13942
170,89600.207,92854.25542
171,89480.207,92729.37142
172,89360.207,92604.48742
173,89240.207,92479.60342
174,89120.207,92354.71942
175,89000.207,92229.83542
176,88880.207,92104.95142
177,88760.207,91980.06742
178,88640.207,91855.18342
179,88520.207,91730.29942
180,88400.207,91605.41542
181,88280.207,91480.53142
182,88160.207,91355.64742
183,88040.207,91230.76342
184,87920.207,91105.87942
185,87800.207,90980.99542
186,87680.207,90856.11142
187,87560.207,90731.22742
188,87440.207,90606.34342
189,87320.207,90481.45942
190,87200.207,90356.57542
191,87080.207,90231.69142
192,86960.207,90106.80742
193,86840.207,89981.92342
194,86720.207,89857.03942
195,86600.207,89732.15542
196,86480.207,89607.27142
197,86360.207,89482.38742
198,86240.207,89357.50342
199,86120.207,89232.61942
200,86000.207,89107.73542
201,85880.207,88982.85142
202,85760.207,88857.96742
203,85640.207,88733.08342
204,85520.207,88608.19942
205,85400.207,88483.31542
206,85280.207,88358.43142
207,85160.207,88233.54742
208,85040.207,88108.66342
209,84920.207,87983.77942
210,84800.207,87858.89542
211,84680.207,87734.01142
212,84560.207,87609.12742
213,84440.207,87484.24342
214,84320.207,87359.35942
215,84200.207,87234.47542
216,84080.207,87109.59142
217,83960.207,86984.70742
218,83840.207,86859.82342
219,83720.207,86734.93942
220,83600.207,86610.05542
221,83480.207,86485.17142
222,83360.207,86360.28742
223,83240.207,86235.40342
224,83120.207,86110.51942
225,83000.207,85985.63542
226,82880.207,85860.75142
227,82760.207,85735.86742
228,82640.207,85610.98342
229,82520.207,85486.09942
230,82400.207,85361.21542
231,82280.207,85236.33142
232,82160.207,85111.44742
233,82040.207,84986.56342
234,81920.207,84861.67942
235,81800.207,84736.79542
236,81680.207,84611.91142
237,81560.207,84487.02742
238,81440.207,84362.14342
239,81320.207,84237.25942
240,81200.207,84112.37542
241,81080.207,83987.49142
242,80960.207,83862.60742
243,80840.207,83737.72342
244,80720.207,83612.83942
245,80600.207,83487.95542
246,80480.207,83363.07142
247,80360.207,83238.18742
248,80240.207,83113.30342
249,80120.207,82988.41942
250,80000.207,82863.53542
251,79880.207,82738.65142
252,79760.207,82613.76742
253,79640.207,82488.88342
254,79520.207,82363.99942
255,79400.207,82239.11542
256,79280.207,82114.23142
257,79160.207,81989.34742
258,79040.207,81864.46342
259,78920.207,81739.57942
260,78800.207,81614.69542
261,78680.207,81489.81142
262,78560.207,81364.92742
263,78440.207,81240.04342
264,78320.207,81115.15942
265,78200.207,80990.27542
266,78080.207,80865.39142
267,77960.207,80740.50742
268,77840.207,80615.62342
269,77720.207,80490.73942
270,77600.207,80365.85542
271,77480.207,80240.97142
272,77360.207,80116.08742
273,77240.207,79991.20342
274,77120.207,79866.31942
275,77000.207,79741.43542
276,76880.207,79616.55142
277,76760.207,79491.66742
278,76640.207,79366.78342
279,76520.207,79241.89942
280,76400.207,79117.01542
281,76280.207,78992.13142
282,76160.207,78867.24742
283,76040.207,78742.36342
284,75920.207,78617.47942
285,75800.207,78492.59542
286,75680.207,78367.71142
287,75560.207,78242.82742
288,75440.207,78117.94342
289,75320.207,77993.05942
290,75200.207,77868.17542
291,75080.207,77743.29142
292,74960.207,77618.40742
293,74840.207,77493.52342
294,74720.207,77368.63942
295,74600.207,77243.75542
296,74480.207,77118.87142
297,74360.207,76993.98742
298,74240.207,76869.10342
299,74120.207,76744.21942
300,74000.207,76619.33542
301,73880.207,76494.45142
302,73760.207,76369.56742
303,73640.207,76244.68342
304,73520.207,76119.79942
305,73400.207,75994.91542
306,73280.207,75870.03142
307,73160.207,75745.14742
308,73040.207,75620.26342
309,72920.207,75495.37942
310,72800.207,75370.49542
311,72680.207,75245.61142
312,72560.207,75120.72742
313,72440.207,74995.84342
314,72320.207,74870.95942
315,72200.207,74746.07542
316,72080.207,74621.19142
317,71960.207,74496.30742
318,71840.207,74371.42342
319,71720.207,74246.53942
320,71600.207,74121.65542
321,71480.207,73996.77142
322,71360.207,73871.88742
323,71240.207,73747.00342
324,71120.207,73622.11942
325,71000.207,73497.23542
326,70880.207,73372.35142
327,70760.207,73247.46742
328,70640.207,73122.58342
329,70520.207,72997.69942
330,70400.207,72872.81542
331,70280.207,72747.93142
332,70160.207,72623.04742
333,70040.207,72498.16342
334,69920.207,72373.27942
335,69800.207,72248.39542
336,69680.207,72123.51142
337,69560.207,71998.62742
338,69440.207,71873.74342
339,69320.207,71748.85942
340,69200.207,71623.97542
341,69080.207,71499.09142
342,68960.207,71374.20742
343,68840.207,71249.32342
344,68720.207,71124.43942
345,68600.207,70999.55542
346,68480.207,70874.67142
347,68360.207,70749.78742
348,68240.207,70624.90342
349,68120.207,70500.01942
350,68000.207,70375.13542
351,67880.207,70250.25142
352,67760.207,70125.36742
353,67640.207,70000.48342
354,67520.207,69875.59942
355,67400.207,69750.71542
356,67280.207,69625.83142
357,67160.207,69500.94742
358,67040.207,69376.06342
359,66920.207,69251.17942
360,66800.207,69126.29542
361,66680.207,69001.41142
362,66560.207,68876.52742
363,66440.207,68751.64342
364,66320.207,68626.75942
365,66200.207,68501.87542
366,66080.207,68376.99142
367,65960.207,68252.10742
368,65840.207,68127.22342
369,65720.207,68002.33942
370,65600.207,67877.45542
371,65480.207,67752.57142
372,65360.207,67627.68742
373,65240.207,67502.80342
374,65120.207,67377.91942
375,65000.207,67253.03542
376,64880.207,67128.15142
377,64760.207,67003.26742
378,64640.207,66878.38342
379,64520.207,66753.49942
380,64400.207,66628.61542
381,64280.207,66503.73142
382,64160.207,66378.84742
383,64040.207,66253.96342
384,63920.207,66129.07942
385,63800.207,66004.19542
386,63680.207,65879.31142
387,63560.207,65754.42742
388,63440.207,65629.54342
389,63320.207,65504.65942
390,63200.207,65379.77542
391,63080.207,65254.89142
392,62960.207,65130.00742
393,62840.207,65005.12342
394,62720.207,64880.23942
395,62600.207,64755.35542
396,62480.207,64630.47142
397,62360.207,64505.58742
398,62240.207,64380.70342
399,62120.207,64255.81942
400,62000.207,64130.93542
401,61880.207,64006.05142
402,61760.207,63881.16742
403,61640.207,63756.28342
404,61520.207,63631.39942
405,61400.207,63506.51542
406,61280.207,63381.63142
407,61160.207,63256.74742
408,61040.207,63131.86342
409,60920.207,63006.97942
410,60800.207,62882.09542
411,60680.207,62757.21142
412,60560.207,62632.32742
413,60440.207,62507.44342
414,60320.207,62382.55942
415,60200.207,62257.67542
416,60080.207,62132.79142
417,59960.207,62007.90742
418,59840.207,61883.02342
419,59720.207,61758.13942
420,59600.207,61633.25542
421,59480.207,61508.37142
422,59360.207,61383.48742
423,59240.207,61258.60342
424,59120.207,61133.71942
425,59000.207,61008.83542
426,58880.207,60883.95142
427,58760.207,60759.06742
428,58640.207,60634.18342
429,58520.207,60509.29942
430,58400.207,60384.41542
431,58280.207,60259.53142
432,58160.207,60134.64742
433,58040.207,60009.76342
434,57920.207,59884.87942
435,57800.207,59759.99542
436,57680.207,59635.11142
437,57560.207,59510.22742
438,57440.207,59385.34342
439,57320.207,59260.45942
440,57200.207,59135.57542
441,57080.207,59010.69142
442,56960.207,58885.80742
443,56840.207,58760.92342
444,56720.207,58636.03942
445,56600.207,58511.15542
446,56480.207,58386.27142
447,56360.207,58261.38742
448,56240.207,58136.50342
449,56120.207,58011.61942
450,56000.207,57886.73542
451,55880.207,57761.85142
452,55760.207,57636.96742
453,55640.207,57512.08342
454,55520.207,57387.19942
455,55400.207,57262.31542
456,55280.207,57137.43142
457,55160.207,57012.54742
458,55040.207,56887.66342
459,54920.207,56762.77942
460,54800.207,56637.89542
461,54680.207,56513.01142
462,54560.207,56388.12742
463,54440.207,56263.24342
464,54320.207,56138.35942
465,54200.207,56013.47542
466,54080.207,55888.59142
467,53960.207,55763.70742
468,53840.207,55638.82342
469,53720.207,55513.93942
470,53600.207,55389.05542
471,53480.207,55264.17142
472,53360.207,55139.28742
473,53240.207,55014.40342
474,53120.207,54889.51942
475,53000.207,54764.63542
476,52880.207,54639.75142
477,52760.207,54514.86742
478,52640.207,54389.98342
479,52520.207,54265.09942
480,52400.207,54140.21542
481,52280.207,54015.33142
482,52160.207,53890.44742
483,52040.207,53765.56342
484,51920.207,53640.67942
485,51800.207,53515.79542
486,51680.207,53390.91142
487,51560.207,53266.02742
488,51440.207,53141.14342
489,51320.207,53016.25942
490,51200.207,52891.37542
491,51080.207,52766.49142
492,50960.207,52641.60742
493,50840.207,52516.72342
494,50720.207,52391.83942
495,50600.207,52266.95542
496,50480.207,52142.07142
497,50360.207,52017.18742
498,50240.207,51892.30342
499,50120.207,51767.41942
500,50000.207,51668.00309
501,49982.2595,51685.90787
502,49971.1075,51677.70361
503,49952.182,51597.54957
504,49929.1605,51575.74303
505,49901.4785,51590.29624
506,49874.502,51649.20366
507,49850.352,51479.47372
508,49823.801,51439.70526
509,49798.662,51433.618
510,49771.9685,51521.09424
511,49744.1445,51423.78843
512,49719.8535,51343.48887
513,49694.574,51360.29283
514,49668.871,51367.87556
515,49644.58,51245.13571
516,49618.875,51213.291
517,49592.465,51302.33047
518,49567.3245,51194.52193
519,49541.338,51166.57924
520,49515.07,51147.45709
521,49490.9195,51216.36887
522,49466.203,51140.26773
523,49441.346,50981.61985
524,49416.4905,51029.26442
525,49389.373,51059.37091
526,49363.8105,51030.88004
527,49339.66,50991.58982
528,49314.3785,50929.71631
529,49288.109,50878.85692
530,49263.252,50911.50198
531,49241.221,50851.26836
532,49216.506,50873.89953
533,49189.8125,50832.05563
534,49164.248,50779.77649
535,49139.25,50766.22494
536,49115.949,50772.82264
537,49090.3865,50659.52733
538,49064.963,50627.33012
539,49041.5195,50679.83672
540,49015.533,50521.22469
541,48991.8065,50710.70363
542,48967.7985,50604.4975
543,48941.6695,50553.58921
544,48919.074,50616.83598
545,48895.205,50455.54162
546,48870.912,50395.88865
547,48846.199,50431.87643
548,48820.918,50452.30787
549,48797.756,50389.19938
550,48773.748,50390.95691
551,48749.5955,50342.21145
552,48724.031,50398.14578
553,48700.4455,50252.02983
554,48677.5665,50214.13353
555,48652.004,50195.31156
556,48628.135,50138.12517
557,48605.1155,50193.19279
558,48580.4005,50124.92101
559,48556.8145,50196.54403
560,48533.6525,50120.88524
561,48508.6545,50142.17086
562,48484.0825,49963.16394
563,48460.92,50024.23071
564,48438.1815,50043.45626
565,48413.467,50044.43502
566,48388.75,49911.48614
567,48365.0235,49872.9956
568,48342.002,49943.78022
569,48318.8395,49871.11731
570,48293.5605,49804.85183
571,48269.553,49870.05363
572,48248.2265,49761.88001
573,48225.205,49811.19502
574,48200.631,49755.25987
575,48177.75,49811.91651
576,48155.4375,49704.22907
577,48131.5705,49650.02982
578,48108.6895,49516.19748
579,48085.1035,49678.56614
580,48060.5295,49619.53273
581,48036.803,49665.65146
582,48012.934,49510.81149
583,47989.2075,49556.75179
584,47966.6115,49454.91227
585,47943.873,49457.43624
586,47920.287,49508.29039
587,47897.832,49461.74255
588,47874.9515,49372.61246
589,47852.4945,49392.52741
590,47829.758,49345.98124
591,47805.6075,49346.55761
592,47783.293,49319.03762
593,47760.414,49306.16233
594,47736.6855,49189.59124
595,47714.6525,49166.65232
596,47691.635,49269.58033
597,47667.344,49234.47535
598,47645.4515,49157.69958
599,47623.135,49169.56559
600,47599.125,49125.33206
601,47578.084,49134.66244
602,47556.4765,49095.48896
603,47533.738,49026.41537
604,47510.859,49105.46734
605,47486.992,48996.46754
606,47464.8165,48930.49628
607,47443.4885,49007.81848
608,47420.6115,49050.24208
609,47397.875,48944.46575
610,47374.8535,48890.01944
611,47352.539,48939.79368
612,47331.213,48895.22697
613,47308.6155,48801.78305
614,47286.4415,48874.3921
615,47263.703,48851.97723
616,47241.3905,48878.26225
617,47219.3575,48725.52262
618,47195.912,48684.23141
619,47173.5995,48666.13159
620,47151.1445,48687.83966
621,47130.0995,48698.31618
622,47108.209,48590.01087
623,47084.908,48648.65212
624,47063.0175,48575.75415
625,47041.549,48578.78814
626,47019.5155,48537.57275
627,46996.777,48504.26776
628,46974.322,48517.58632
629,46953.5625,48436.26098
630,46932.377,48428.32464
631,46908.791,48315.32338
632,46886.9005,48328.25065
633,46866.139,48428.02252
634,46844.1055,48428.25144
635,46821.369,48405.31779
636,46798.7755,48206.0642
637,46776.885,48225.91451
638,46756.4045,48265.91959
639,46735.076,48255.65363
640,46713.045,48231.8416
641,46691.438,48202.6292
642,46669.264,48156.45533
643,46647.09,48159.52505
644,46625.1995,48146.96021
645,46603.0275,48041.21024
646,46580.8555,48025.5595
647,46559.8125,48024.13019
648,46539.615,48055.24543
649,46518.8535,48063.29643
650,46495.2675,47940.84635
651,46472.3865,47977.46797
652,46452.758,47944.36338
653,46431.434,47828.61588
654,46409.4005,47756.42054
655,46386.8025,47913.21043
656,46365.4765,47898.76548
657,46344.715,47872.19991
658,46322.4005,47815.69811
659,46300.51,47718.00907
660,46280.3145,47777.44565
661,46259.836,47724.74837
662,46237.096,47702.93061
663,46214.7835,47741.52323
664,46193.602,47696.32217
665,46172.557,47655.4169
666,46151.512,47710.38011
667,46128.916,47638.44698
668,46107.3065,47597.36084
669,46088.24,47635.89424
670,46065.785,47557.21171
671,46043.754,47480.26856
672,46023.418,47533.53049
673,46001.8085,47462.08293
674,45980.623,47425.82292
675,45958.873,47358.70394
676,45937.125,47392.07557
677,45916.3655,47387.06849
678,45894.8965,47390.12765
679,45874.418,47351.97884
680,45854.223,47342.93283
681,45831.625,47340.39447
682,45809.875,47323.29842
683,45789.256,47219.83599
684,45767.789,47222.10174
685,45745.8985,47191.07202
686,45724.291,47202.19965
687,45703.3885,47126.6475
688,45682.627,47179.43207
689,45662.008,47088.17966
690,45641.248,47113.51014
691,45619.498,46992.32836
692,45598.453,47039.35842
693,45577.5505,47057.6127
694,45555.5175,46964.52395
695,45535.1795,47064.08353
696,45514.5605,46922.98076
697,45492.389,46958.74726
698,45470.7815,46969.93737
699,45451.008,46934.86119
700,45431.2345,46870.26188
701,45409.0625,46828.15157
702,45386.324,46852.98392
703,45364.7145,46852.74423
704,45343.529,46817.0653
705,45323.7575,46762.44902
706,45303.281,46744.58088
707,45282.0955,46668.75607
708,45261.1935,46785.07745
709,45239.4435,46635.14712
710,45218.824,46581.2755
711,45198.629,46618.98938
712,45176.7385,46683.73707
713,45155.5525,46658.75965
714,45134.791,46658.00058
715,45113.7485,46585.02372
716,45093.553,46472.28947
717,45071.662,46545.16457
718,45050.195,46396.96683
719,45030.705,46472.61659
720,45010.508,46419.47518
721,44987.9105,46370.21946
722,44966.1605,46417.195
723,44945.8245,46333.72253
724,44925.2055,46357.48604
725,44904.1625,46284.66523
726,44882.6955,46290.11982
727,44862.076,46313.04246
728,44841.8785,46174.8976
729,44820.5505,46235.00102
730,44799.5095,46155.07211
731,44780.0215,46192.2013
732,44760.2485,46135.30877
733,44738.215,46265.56126
734,44716.1835,46144.72356
735,44694.717,46113.36657
736,44673.8145,46168.27937
737,44654.326,46085.3412
738,44633.1405,46033.74649
739,44612.0955,45981.65314
740,44592.041,45983.0044
741,44570.8575,46015.39627
742,44549.3905,46004.36021
743,44528.7715,45944.13856
744,44508.5765,45911.25821
745,44486.8245,45852.3616
746,44466.344,45903.48671
747,44444.596,45893.99106
748,44422.9905,45846.10845
749,44403.7835,45825.07233
750,44383.0195,45708.39406
751,44362.398,45748.88855
752,44341.498,45761.80673
753,44320.0315,45664.04419
754,44299.129,45726.803
755,44277.803,45671.83446
756,44257.3245,45712.22505
757,44237.553,45653.15318
758,44215.9455,45641.41441
759,44195.8905,45587.01088
760,44176.4005,45516.87867
761,44154.086,45560.90054
762,44132.617,45510.66926
763,44111.998,45498.74638
764,44091.0975,45574.82845
765,44070.902,45544.01957
766,44050.1425,45428.64861
767,44028.3905,45481.58336
768,44007.6285,45402.50126
769,43987.576,45416.8666
770,43965.826,45386.7681
771,43945.207,45315.7498
772,43924.7285,45245.76606
773,43904.531,45278.81115
774,43884.7575,45314.77117
775,43863.291,45273.32987
776,43841.1195,45250.17551
777,43820.3575,45202.86077
778,43801.4315,45174.67489
779,43781.66,45198.75407
780,43760.617,45123.45685
781,43739.0075,45148.61841
782,43716.9745,45129.40427
783,43696.3555,45074.89859
784,43676.4435,45059.71905
785,43655.541,45044.18044
786,43635.203,45032.84508
787,43614.8675,44949.96237
788,43594.389,44954.56806
789,43573.627,44975.21842
790,43552.3005,44992.21602
791,43530.832,44905.24984
792,43510.0725,44879.5409
793,43489.453,44904.30367
794,43469.3965,44793.9692
795,43447.223,44827.89349
796,43426.182,44817.3101
797,43407.8225,44789.07841
798,43388.049,44728.21765
799,43367.1485,44753.67206
800,43345.822,44715.1088
801,43325.908,44710.65529
802,43305.1485,44687.22866
803,43283.539,44699.50023
804,43262.6365,44630.04889
805,43241.877,44585.27487
806,43221.963,44602.09997
807,43201.0585,44528.6489
808,43179.168,44542.97263
809,43158.832,44556.62501
810,43139.201,44495.12533
811,43119.287,44489.60125
812,43097.82,44462.7323
813,43077.0605,44414.05795
814,43056.582,44419.3534
815,43034.5485,44382.06542
816,43013.082,44419.68077
817,42993.168,44381.35355
818,42973.8185,44311.63127
819,42952.7755,44258.33367
820,42931.7325,44214.69303
821,42910.4085,44259.76072
822,42889.6485,44182.0248
823,42869.875,44232.13515
824,42848.549,44254.66027
825,42827.506,44208.01682
826,42808.8615,44068.9127
827,42788.807,44144.26944
828,42767.057,44085.66808
829,42747.2855,44082.2655
830,42726.809,44019.17225
831,42705.1995,44067.90732
832,42684.014,43944.37109
833,42663.254,44017.8474
834,42642.492,43883.78834
835,42621.7305,43968.77276
836,42601.959,44009.3226
837,42582.328,43844.83243
838,42560.295,43911.9992
839,42539.1095,43971.16516
840,42520.4685,43867.7644
841,42500.5545,43830.1462
842,42479.2285,43791.28107
843,42457.4805,43858.96289
844,42436.719,43767.2909
845,42417.2265,43775.892
846,42396.609,43740.42028
847,42375.1445,43660.11913
848,42354.664,43707.10118
849,42334.8905,43609.4409
850,42314.2715,43667.91046
851,42292.381,43527.51689
852,42272.467,43606.30602
853,42252.6955,43582.82222
854,42231.3695,43567.07506
855,42210.043,43544.71462
856,42189.283,43492.06439
857,42169.5115,43522.66041
858,42149.033,43474.10763
859,42127.707,43421.82119
860,42105.957,43370.62915
861,42085.9005,43357.47825
862,42066.4105,43410.63878
863,42045.791,43390.68774
864,42025.5955,43391.12488
865,42005.541,43385.56191
866,41984.3555,43268.83379
867,41964.303,43231.94745
868,41943.684,43237.5179
869,41921.6505,43197.23929
870,41901.172,43174.78277
871,41881.5415,43192.93607
872,41861.063,43232.15357
873,41839.7365,43094.14685
874,41819.117,43090.55215
875,41797.791,43128.51116
876,41777.7345,43059.80403
877,41757.256,43092.22411
878,41736.0725,43054.77359
879,41716.0175,43008.83452
880,41696.1035,43055.25119
881,41675.344,43015.07006
882,41653.594,42982.54802
883,41633.961,42957.98998
884,41613.3415,42878.76212
885,41592.2985,42843.11849
886,41571.82,42865.10227
887,41551.0605,42884.21664
888,41531.006,42811.2862
889,41510.668,42781.52883
890,41489.908,42731.53707
891,41468.2985,42732.75723
892,41448.1015,42788.20523
893,41428.754,42724.44156
894,41408.9825,42626.29096
895,41388.08,42717.86184
896,41366.754,42648.41738
897,41345.9925,42684.93241
898,41325.6565,42582.17902
899,41304.754,42597.4197
900,41283.992,42574.74505
901,41263.375,42523.88841
902,41241.9085,42519.13992
903,41221.5685,42581.78842
904,41202.2185,42513.48448
905,41182.023,42431.2933
906,41161.2615,42475.71487
907,41141.209,42483.77067
908,41120.166,42379.23816
909,41099.121,42390.24254
910,41077.5135,42339.13232
911,41056.8925,42377.58501
912,41038.25,42276.92786
913,41017.3495,42244.54544
914,40995.3165,42241.14765
915,40974.9785,42268.48771
916,40954.6425,42269.48177
917,40934.871,42206.06151
918,40915.662,42232.96244
919,40893.7715,42230.20819
920,40873.154,42169.59106
921,40854.0875,42127.0521
922,40831.6305,42094.84816
923,40810.3045,42045.42725
924,40790.533,42091.74221
925,40770.3355,41969.06525
926,40750.988,41995.61352
927,40730.088,42007.73174
928,40709.043,41935.55101
929,40688.1405,41970.99041
930,40668.086,41964.3859
931,40647.3245,41888.95874
932,40625.5745,41945.16115
933,40605.662,41881.66128
934,40584.7595,41888.1391
935,40563.574,41888.22387
936,40543.5195,41789.81352
937,40523.6055,41788.7361
938,40504.117,41771.64396
939,40483.6385,41687.04831
940,40462.172,41653.8828
941,40441.2695,41700.09506
942,40421.2145,41693.10572
943,40400.3145,41707.67627
944,40378.141,41686.74015
945,40358.086,41609.36649
946,40338.031,41619.53687
947,40317.129,41568.24696
948,40297.3555,41632.14131
949,40276.736,41455.166
950,40255.9765,41570.38942
951,40236.0605,41517.45854
952,40215.158,41449.64829
953,40192.8455,41438.33701
954,40172.5075,41407.51191
955,40153.158,41376.48889
956,40132.6795,41458.43903
957,40112.625,41348.66113
958,40091.4415,41350.57268
959,40070.822,41388.8922
960,40051.7555,41345.87387
961,40030.711,41301.5135
962,40008.8205,41193.64137
963,39989.33,41228.0636
964,39969.84,41210.82917
965,39949.0805,41082.07371
966,39928.602,41169.34713
967,39907.135,41114.12845
968,39885.951,41138.25514
969,39865.8965,41125.09951
970,39845.2755,41119.08739
971,39823.668,41129.25688
972,39803.6135,41089.10203
973,39783.84,41072.22752
974,39763.3615,41050.35146
975,39742.7425,40980.16676
976,39720.9925,40935.71677
977,39700.2305,40947.28657
978,39680.457,40888.64733
979,39661.25,40933.3331
980,39640.3495,40797.37416
981,39620.154,40839.42086
982,39598.2635,40899.01968
983,39575.242,40712.84116
984,39556.033,40848.94908
985,39537.674,40785.13828
986,39517.055,40822.58334
987,39495.7285,40720.74354
988,39476.662,40686.57026
989,39455.336,40674.74778
990,39434.8595,40749.08695
991,39415.3695,40631.57947
992,39393.76,40624.06728
993,39372.293,40661.24473
994,39351.955,40647.76049
995,39332.041,40547.16111
996,39311.139,40637.72914
997,39290.096,40477.95389
998,39269.4765,40553.02541
999,39249.281,40476.56475
1000,39230.074,40490.38022
1001,39210.0195,40458.36186
1002,39189.541,40425.23677
1003,39169.91,40419.83883
1004,39147.879,40339.70502
1005,39125.7055,40389.25729
1006,39105.932,40363.0592
1007,39085.594,40300.6698
1008,39065.1155,40290.59838
1009,39044.637,40294.6448
1010,39023.594,40194.58861
1011,39003.258,40253.60316
1012,38983.4845,40254.03078
1013,38963.289,40229.91136
1014,38942.8125,40170.77718
1015,38920.496,40130.5197
1016,38898.4645,40117.11181
1017,38879.963,40117.00718
1018,38860.6135,40069.25605
1019,38839.994,39952.42584
1020,38819.797,40031.52985
1021,38799.3205,40056.39814
1022,38777.5705,40029.75132
1023,38756.9515,39961.83471
1024,38737.039,39930.83244
1025,38715.8515,39926.27409
1026,38696.078,39890.60784
1027,38676.447,39883.50794
1028,38656.252,39902.46565
1029,38634.6445,39905.08475
1030,38612.613,39796.66357
1031,38593.6895,39817.18162
1032,38573.7775,39746.34348
1033,38552.451,39733.50286
1034,38531.828,39759.57444
1035,38510.926,39757.28535
1036,38490.4475,39723.34327
1037,38470.8165,39666.05979
1038,38450.34,39706.14516
1039,38428.4495,39602.34287
1040,38407.686,39559.3597
1041,38388.055,39633.51629
1042,38368.9905,39565.22876
1043,38348.3695,39514.57887
1044,38325.914,39477.80278
1045,38306.0015,39538.46418
1046,38286.9355,39459.02777
1047,38266.3145,39480.17995
1048,38244.1425,39449.52501
1049,38222.8165,39451.25357
