,Magnetic Field (Oe),True Field (Oe)
218,48749.5955,50342.21145
219,48724.031,50398.14578
220,48700.4455,50252.02983
221,48677.5665,50214.13353
222,48652.004,50195.31156
223,48628.135,50138.12517
224,48605.1155,50193.19279
225,48580.4005,50124.92101
226,48556.8145,50196.54403
227,48533.6525,50120.88524
228,48508.6545,50142.17086
229,48484.0825,49963.16394
230,48460.92,50024.23071
231,48438.1815,50043.45626
232,48413.467,50044.43502
233,48388.75,49911.48614
234,48365.0235,49872.9956
235,48342.002,49943.78022
236,48318.8395,49871.11731
237,48293.5605,49804.85183
238,48269.553,49870.05363
239,48248.2265,49761.88001
240,48225.205,49811.19502
241,48200.631,49755.25987
242,48177.75,49811.91651
243,48155.4375,49704.22907
244,48131.5705,49650.02982
245,48108.6895,49516.19748
246,48085.1035,49678.56614
247,48060.5295,49619.53273
248,48036.803,49665.65146
249,48012.934,49510.81149
250,47989.2075,49556.75179
251,47966.6115,49454.91227
252,47943.873,49457.43624
253,47920.287,49508.29039
254,47897.832,49461.74255
255,47874.9515,49372.61246
256,47852.4945,49392.52741
257,47829.758,49345.98124
258,47805.6075,49346.55761
259,47783.293,49319.03762
260,47760.414,49306.16233
261,47736.6855,49189.59124
262,47714.6525,49166.65232
263,47691.635,49269.58033
264,47667.344,49234.47535
265,47645.4515,49157.69958
266,47623.135,49169.56559
267,47599.125,49125.33206
268,47578.084,49134.66244
269,47556.4765,49095.48896
270,47533.738,49026.41537
271,47510.859,49105.46734
272,47486.992,48996.46754
273,47464.8165,48930.49628
274,47443.4885,49007.81848
275,47420.6115,49050.24208
276,47397.875,48944.46575
277,47374.8535,48890.01944
278,47352.539,48939.79368
279,47331.213,48895.22697
280,47308.6155,48801.78305
281,47286.4415,48874.3921
282,47263.703,48851.97723
283,47241.3905,48878.26225
284,47219.3575,48725.52262
285,47195.912,48684.23141
286,47173.5995,48666.13159
287,47151.1445,48687.83966
288,47130.0995,48698.31618
289,47108.209,48590.01087
290,47084.908,48648.65212
291,47063.0175,48575.75415
292,47041.549,48578.78814
293,47019.5155,48537.57275
294,46996.777,48504.26776
295,46974.322,48517.58632
296,46953.5625,48436.26098
297,46932.377,48428.32464
298,46908.791,48315.32338
299,46886.9005,48328.25065
300,46866.139,48428.02252
301,46844.1055,48428.25144
302,46821.369,48405.31779
303,46798.7755,48206.0642
304,46776.885,48225.91451
305,46756.4045,48265.91959
306,46735.076,48255.65363
307,46713.045,48231.8416
308,46691.438,48202.6292
309,46669.264,48156.45533
310,46647.09,48159.52505
311,46625.1995,48146.96021
312,46603.0275,48041.21024
313,46580.8555,48025.5595
314,46559.8125,48024.13019
315,46539.615,48055.24543
316,46518.8535,48063.29643
317,46495.2675,47940.84635
318,46472.3865,47977.46797
319,46452.758,47944.36338
320,46431.434,47828.61588
321,46409.4005,47756.42054
322,46386.8025,47913.21043
323,46365.4765,47898.76548
324,46344.715,47872.19991
325,46322.4005,47815.69811
326,46300.51,47718.00907
327,46280.3145,47777.44565
328,46259.836,47724.74837
329,46237.096,47702.93061
330,46214.7835,47741.52323
331,46193.602,47696.32217
332,46172.557,47655.4169
333,46151.512,47710.38011
334,46128.916,47638.44698
335,46107.3065,47597.36084
336,46088.24,47635.89424
337,46065.785,47557.21171
338,46043.754,47480.26856
339,46023.418,47533.53049
340,46001.8085,47462.08293
341,45980.623,47425.82292
342,45958.873,47358.70394
343,45937.125,47392.07557
344,45916.3655,47387.06849
345,45894.8965,47390.12765
346,45874.418,47351.97884
347,45854.223,47342.93283
348,45831.625,47340.39447
349,45809.875,47323.29842
350,45789.256,47219.83599
351,45767.789,47222.10174
352,45745.8985,47191.07202
353,45724.291,47202.19965
354,45703.3885,47126.6475
355,45682.627,47179.43207
356,45662.008,47088.17966
357,45641.248,47113.51014
358,45619.498,46992.32836
359,45598.453,47039.35842
360,45577.5505,47057.6127
361,45555.5175,46964.52395
362,45535.1795,47064.08353
363,45514.5605,46922.98076
364,45492.389,46958.74726
365,45470.7815,46969.93737
366,45451.008,46934.86119
367,45431.2345,46870.26188
368,45409.0625,46828.15157
369,45386.324,46852.98392
370,45364.7145,46852.74423
371,45343.529,46817.0653
372,45323.7575,46762.44902
373,45303.281,46744.58088
374,45282.0955,46668.75607
375,45261.1935,46785.07745
376,45239.4435,46635.14712
377,45218.824,46581.2755
378,45198.629,46618.98938
379,45176.7385,46683.73707
380,45155.5525,46658.75965
381,45134.791,46658.00058
382,45113.7485,46585.02372
383,45093.553,46472.28947
384,45071.662,46545.16457
385,45050.195,46396.96683
386,45030.705,46472.61659
387,45010.508,46419.47518
388,44987.9105,46370.21946
389,44966.1605,46417.195
390,44945.8245,46333.72253
391,44925.2055,46357.48604
392,44904.1625,46284.66523
393,44882.6955,46290.11982
394,44862.076,46313.04246
395,44841.8785,46174.8976
396,44820.5505,46235.00102
397,44799.5095,46155.07211
398,44780.0215,46192.2013
399,44760.2485,46135.30877
400,44738.215,46265.56126
401,44716.1835,46144.72356
402,44694.717,46113.36657
403,44673.8145,46168.27937
404,44654.326,46085.3412
405,44633.1405,46033.74649
406,44612.0955,45981.65314
407,44592.041,45983.0044
408,44570.8575,46015.39627
409,44549.3905,46004.36021
410,44528.7715,45944.13856
411,44508.5765,45911.25821
412,44486.8245,45852.3616
413,44466.344,45903.48671
414,44444.596,45893.99106
415,44422.9905,45846.10845
416,44403.7835,45825.07233
417,44383.0195,45708.39406
418,44362.398,45748.88855
419,44341.498,45761.80673
420,44320.0315,45664.04419
421,44299.129,45726.803
422,44277.803,45671.83446
423,44257.3245,45712.22505
424,44237.553,45653.15318
425,44215.9455,45641.41441
426,44195.8905,45587.01088
427,44176.4005,45516.87867
428,44154.086,45560.90054
429,44132.617,45510.66926
430,44111.998,45498.74638
431,44091.0975,45574.82845
432,44070.902,45544.01957
433,44050.1425,45428.64861
434,44028.3905,45481.58336
435,44007.6285,45402.50126
436,43987.576,45416.8666
437,43965.826,45386.7681
438,43945.207,45315.7498
439,43924.7285,45245.76606
440,43904.531,45278.81115
441,43884.7575,45314.77117
442,43863.291,45273.32987
443,43841.1195,45250.17551
444,43820.3575,45202.86077
445,43801.4315,45174.67489
446,43781.66,45198.75407
447,43760.617,45123.45685
448,43739.0075,45148.61841
449,43716.9745,45129.40427
450,43696.3555,45074.89859
451,43676.4435,45059.71905
452,43655.541,45044.18044
453,43635.203,45032.84508
454,43614.8675,44949.96237
455,43594.389,44954.56806
456,43573.627,44975.21842
457,43552.3005,44992.21602
458,43530.832,44905.24984
459,43510.0725,44879.5409
460,43489.453,44904.30367
461,43469.3965,44793.9692
462,43447.223,44827.89349
463,43426.182,44817.3101
464,43407.8225,44789.07841
465,43388.049,44728.21765
466,43367.1485,44753.67206
467,43345.822,44715.1088
468,43325.908,44710.65529
469,43305.1485,44687.22866
470,43283.539,44699.50023
471,43262.6365,44630.04889
472,43241.877,44585.27487
473,43221.963,44602.09997
474,43201.0585,44528.6489
475,43179.168,44542.97263
476,43158.832,44556.62501
477,43139.201,44495.12533
478,43119.287,44489.60125
479,43097.82,44462.7323
480,43077.0605,44414.05795
481,43056.582,44419.3534
482,43034.5485,44382.06542
483,43013.082,44419.68077
484,42993.168,44381.35355
485,42973.8185,44311.63127
486,42952.7755,44258.33367
487,42931.7325,44214.69303
488,42910.4085,44259.76072
489,42889.6485,44182.0248
490,42869.875,44232.13515
491,42848.549,44254.66027
492,42827.506,44208.01682
493,42808.8615,44068.9127
494,42788.807,44144.26944
495,42767.057,44085.66808
496,42747.2855,44082.2655
497,42726.809,44019.17225
498,42705.1995,44067.90732
499,42684.014,43944.37109
500,42663.254,44017.8474
501,42642.492,43883.78834
502,42621.7305,43968.77276
503,42601.959,44009.3226
504,42582.328,43844.83243
505,42560.295,43911.9992
506,42539.1095,43971.16516
507,42520.4685,43867.7644
508,42500.5545,43830.1462
509,42479.2285,43791.28107
510,42457.4805,43858.96289
511,42436.719,43767.2909
512,42417.2265,43775.892
513,42396.609,43740.42028
514,42375.1445,43660.11913
515,42354.664,43707.10118
516,42334.8905,43609.4409
517,42314.2715,43667.91046
518,42292.381,43527.51689
519,42272.467,43606.30602
520,42252.6955,43582.82222
521,42231.3695,43567.07506
522,42210.043,43544.71462
523,42189.283,43492.06439
524,42169.5115,43522.66041
525,42149.033,43474.10763
526,42127.707,43421.82119
527,42105.957,43370.62915
528,42085.9005,43357.47825
529,42066.4105,43410.63878
530,42045.791,43390.68774
531,42025.5955,43391.12488
532,42005.541,43385.56191
533,41984.3555,43268.83379
534,41964.303,43231.94745
535,41943.684,43237.5179
536,41921.6505,43197.23929
537,41901.172,43174.78277
538,41881.5415,43192.93607
539,41861.063,43232.15357
540,41839.7365,43094.14685
541,41819.117,43090.55215
542,41797.791,43128.51116
543,41777.7345,43059.80403
544,41757.256,43092.22411
545,41736.0725,43054.77359
546,41716.0175,43008.83452
547,41696.1035,43055.25119
548,41675.344,43015.07006
549,41653.594,42982.54802
550,41633.961,42957.98998
551,41613.3415,42878.76212
552,41592.2985,42843.11849
553,41571.82,42865.10227
554,41551.0605,42884.21664
555,41531.006,42811.2862
556,41510.668,42781.52883
557,41489.908,42731.53707
558,41468.2985,42732.75723
559,41448.1015,42788.20523
560,41428.754,42724.44156
561,41408.9825,42626.29096
562,41388.08,42717.86184
563,41366.754,42648.41738
564,41345.9925,42684.93241
565,41325.6565,42582.17902
566,41304.754,42597.4197
567,41283.992,42574.74505
568,41263.375,42523.88841
569,41241.9085,42519.13992
570,41221.5685,42581.78842
571,41202.2185,42513.48448
572,41182.023,42431.2933
573,41161.2615,42475.71487
574,41141.209,42483.77067
575,41120.166,42379.23816
576,41099.121,42390.24254
577,41077.5135,42339.13232
578,41056.8925,42377.58501
579,41038.25,42276.92786
580,41017.3495,42244.54544
581,40995.3165,42241.14765
582,40974.9785,42268.48771
583,40954.6425,42269.48177
584,40934.871,42206.06151
585,40915.662,42232.96244
586,40893.7715,42230.20819
587,40873.154,42169.59106
588,40854.0875,42127.0521
589,40831.6305,42094.84816
590,40810.3045,42045.42725
591,40790.533,42091.74221
592,40770.3355,41969.06525
593,40750.988,41995.61352
594,40730.088,42007.73174
595,40709.043,41935.55101
596,40688.1405,41970.99041
597,40668.086,41964.3859
598,40647.3245,41888.95874
599,40625.5745,41945.16115
600,40605.662,41881.66128
601,40584.7595,41888.1391
602,40563.574,41888.22387
603,40543.5195,41789.81352
604,40523.6055,41788.7361
605,40504.117,41771.64396
606,40483.6385,41687.04831
607,40462.172,41653.8828
608,40441.2695,41700.09506
609,40421.2145,41693.10572
610,40400.3145,41707.67627
611,40378.141,41686.74015
612,40358.086,41609.36649
613,40338.031,41619.53687
614,40317.129,41568.24696
615,40297.3555,41632.14131
616,40276.736,41455.166
617,40255.9765,41570.38942
618,40236.0605,41517.45854
619,40215.158,41449.64829
620,40192.8455,41438.33701
621,40172.5075,41407.51191
622,40153.158,41376.48889
623,40132.6795,41458.43903
624,40112.625,41348.66113
625,40091.4415,41350.57268
626,40070.822,41388.8922
627,40051.7555,41345.87387
628,40030.711,41301.5135
629,40008.8205,41193.64137
630,39989.33,41228.0636
631,39969.84,41210.82917
632,39949.0805,41082.07371
633,39928.602,41169.34713
634,39907.135,41114.12845
635,39885.951,41138.25514
636,39865.8965,41125.09951
637,39845.2755,41119.08739
638,39823.668,41129.25688
639,39803.6135,41089.10203
640,39783.84,41072.22752
641,39763.3615,41050.35146
642,39742.7425,40980.16676
643,39720.9925,40935.71677
644,39700.2305,40947.28657
645,39680.457,40888.64733
646,39661.25,40933.3331
647,39640.3495,40797.37416
648,39620.154,40839.42086
649,39598.2635,40899.01968
650,39575.242,40712.84116
651,39556.033,40848.94908
652,39537.674,40785.13828
653,39517.055,40822.58334
654,39495.7285,40720.74354
655,39476.662,40686.57026
656,39455.336,40674.74778
657,39434.8595,40749.08695
658,39415.3695,40631.57947
659,39393.76,40624.06728
660,39372.293,40661.24473
661,39351.955,40647.76049
662,39332.041,40547.16111
663,39311.139,40637.72914
664,39290.096,40477.95389
665,39269.4765,40553.02541
666,39249.281,40476.56475
667,39230.074,40490.38022
668,39210.0195,40458.36186
669,39189.541,40425.23677
670,39169.91,40419.83883
671,39147.879,40339.70502
672,39125.7055,40389.25729
673,39105.932,40363.0592
674,39085.594,40300.6698
675,39065.1155,40290.59838
676,39044.637,40294.6448
677,39023.594,40194.58861
678,39003.258,40253.60316
679,38983.4845,40254.03078
680,38963.289,40229.91136
681,38942.8125,40170.77718
682,38920.496,40130.5197
683,38898.4645,40117.11181
684,38879.963,40117.00718
685,38860.6135,40069.25605
686,38839.994,39952.42584
687,38819.797,40031.52985
688,38799.3205,40056.39814
689,38777.5705,40029.75132
690,38756.9515,39961.83471
691,38737.039,39930.83244
692,38715.8515,39926.27409
693,38696.078,39890.60784
694,38676.447,39883.50794
695,38656.252,39902.46565
696,38634.6445,39905.08475
697,38612.613,39796.66357
698,38593.6895,39817.18162
699,38573.7775,39746.34348
700,38552.451,39733.50286
701,38531.828,39759.57444
702,38510.926,39757.28535
703,38490.4475,39723.34327
704,38470.8165,39666.05979
705,38450.34,39706.14516
706,38428.4495,39602.34287
707,38407.686,39559.3597
708,38388.055,39633.51629
709,38368.9905,39565.22876
710,38348.3695,39514.57887
711,38325.914,39477.80278
712,38306.0015,39538.46418
713,38286.9355,39459.02777
714,38266.3145,39480.17995
715,38244.1425,39449.52501
716,38222.8165,39451.25357
717,38203.465,39325.27099
718,38183.412,39412.77038
719,38163.6425,39413.92142
720,38142.598,39318.45265
721,38121.131,39314.94808
722,38102.205,39333.73899
723,38080.877,39232.98299
724,38060.1155,39309.53868
725,38040.9085,39206.20795
726,38019.1605,39172.58188
727,37998.258,39091.82245
728,37978.627,39161.76565
729,37957.7245,39177.15337
730,37937.6695,39128.3262
731,37917.898,39098.96941
732,37895.3025,39094.39006
733,37873.412,39109.86738
734,37853.213,39074.93512
735,37833.8635,39001.69088
736,37815.082,39019.99548
737,37793.4745,38927.0071
738,37771.4415,39001.34632
739,37751.8105,38936.1895
740,37731.7555,38904.49899
741,37711.418,38917.15509
742,37691.6465,38926.27199
743,37671.166,38862.25574
744,37649.84,38801.43918
745,37630.211,38795.33499
746,37609.59,38691.78535
747,37587.9805,38786.98484
748,37567.2205,38742.23537
749,37546.461,38778.6686
750,37526.4065,38725.07331
751,37505.6445,38683.27505
752,37484.6015,38638.52164
753,37465.3945,38655.82035
754,37445.621,38622.88714
755,37424.297,38596.33047
756,37403.5375,38562.90225
757,37383.4805,38538.60805
758,37363.566,38480.88166
759,37342.3825,38583.70064
760,37321.0565,38463.36239
761,37301.707,38455.71534
762,37282.6425,38410.09566
763,37261.8825,38446.95975
764,37241.121,38355.17078
765,37220.6425,38387.32469
766,37199.455,38349.09907
767,37178.9765,38363.24056
768,37159.3475,38282.56726
769,37139.01,38235.25505
770,37117.26,38287.61002
771,37097.0645,38292.64609
772,37076.162,38185.62138
773,37054.836,38161.09905
774,37034.924,38187.22578
775,37014.588,38163.88099
776,36994.1075,38046.23025
777,36973.3435,38115.76459
778,36953.7125,38099.56777
779,36933.377,38072.22901
780,36913.889,38103.33785
781,36893.9745,38049.69619
782,36872.789,38063.24492
783,36851.6055,38006.32085
784,36830.703,37916.15774
785,36810.08,37913.11973
786,36789.742,37967.09591
787,36769.5485,38003.91435
788,36748.2245,37882.1587
789,36727.041,37853.93429
790,36707.5505,37859.86338
791,36688.625,37827.18168
792,36668.2875,37795.03634
793,36646.256,37767.52345
794,36624.9295,37762.2803
795,36606.5685,37746.00225
796,36585.9495,37765.23332
797,36563.7775,37701.93779
798,36542.594,37677.63397
799,36521.832,37662.86358
800,36501.494,37631.07359
801,36481.1565,37577.54237
802,36462.2305,37627.19432
803,36441.752,37616.21318
804,36420.709,37538.58426
805,36401.078,37519.27675
806,36379.8945,37526.54959
807,36357.863,37529.64615
808,36338.0895,37519.73701
809,36319.023,37471.73206
810,36297.8395,37416.12184
811,36276.797,37430.06893
812,36257.0235,37418.28881
813,36237.25,37332.65879
814,36217.9005,37355.92711
815,36197.705,37309.78891
816,36176.24,37325.69595
817,36154.066,37245.75019
818,36133.164,37265.70054
819,36114.383,37217.33822
820,36093.621,37229.80161
821,36073.705,37167.04532
822,36053.791,37153.88293
823,36033.172,37108.12882
824,36011.846,37112.74944
825,35990.66,37108.74926
826,35971.029,37155.69919
827,35950.9765,37111.25138
828,35930.6405,37052.27128
829,35910.3025,37009.47625
830,35889.9645,37017.28861
831,35870.4745,37009.82441
832,35850.5605,36978.21527
833,35829.234,36909.26798
834,35806.357,36919.58087
835,35783.902,36878.8824
836,35764.9745,36896.1472
837,35746.6135,36838.11388
838,35726.135,36908.28442
839,35704.5275,36786.55745
840,35682.7795,36790.36096
841,35661.877,36787.56998
842,35641.963,36698.88107
843,35623.18,36674.39523
844,35603.973,36629.95843
845,35582.93,36667.50385
846,35562.3105,36648.62236
847,35541.5485,36679.18491
848,35520.363,36504.14421
849,35500.0255,36623.74401
850,35479.547,36544.65724
851,35459.6345,36535.78967
852,35439.156,36555.56659
853,35417.9705,36575.45028
854,35398.338,36434.80715
855,35378.143,36502.0693
856,35356.678,36457.90726
857,35336.4805,36445.81684
858,35316.1425,36378.17124
859,35295.5235,36400.00902
860,35274.621,36396.57394
861,35253.4355,36389.72389
862,35234.3695,36300.31945
863,35214.0335,36308.21815
864,35192.426,36295.14918
865,35170.252,36295.27062
866,35150.0545,36255.48548
867,35131.5525,36235.83608
868,35112.205,36224.64355
869,35092.1525,36230.71916
870,35071.25,36181.71384
871,35051.0525,36101.83084
872,35030.293,36144.68878
873,35008.8265,36098.06129
874,34987.924,36095.53971
875,34968.574,36017.40031
876,34949.2265,36042.44498
877,34928.1835,36027.55089
878,34907.8435,35972.99731
879,34887.506,35918.72357
880,34866.463,35936.77764
881,34845.2795,35893.58259
882,34824.9435,35933.52824
883,34805.7345,35910.65817
884,34785.5375,35860.72904
885,34764.213,35815.49722
886,34742.039,35780.96669
887,34722.6895,35799.21735
888,34704.6135,35823.32176
889,34683.8535,35740.46027
890,34662.527,35730.11689
891,34640.6345,35746.94414
892,34620.156,35652.40528
893,34599.82,35651.19201
894,34579.0585,35632.83896
895,34559.428,35655.26757
896,34539.6545,35609.18074
897,34518.328,35591.87347
898,34498.1325,35570.63016
899,34479.209,35562.79153
900,34458.4495,35483.66992
901,34436.9805,35564.32885
902,34416.078,35494.84716
903,34396.0235,35380.56083
904,34375.8265,35442.73378
905,34355.348,35412.15635
906,34334.7305,35406.27855
907,34314.3925,35371.40962
908,34293.631,35349.11936
909,34273.012,35298.14895
910,34252.5335,35274.68761
911,34232.9025,35297.30127
912,34213.836,35243.05439
913,34191.9475,35237.51475
914,34170.34,35154.36559
915,34150.988,35163.95433
916,34130.65,35220.686
917,34109.6075,35153.05744
918,34090.3985,35182.11211
919,34069.9195,35050.96172
920,34048.453,35061.38419
921,34028.541,35079.71765
922,34007.781,35146.4232
923,33987.3025,35070.4671
924,33967.3885,35020.17626
925,33946.203,34961.23507
926,33925.7245,34901.4431
927,33905.246,34907.16346
928,33884.91,34960.20217
929,33864.0075,34940.09196
930,33842.9645,34852.38589
931,33823.7575,34853.40308
932,33802.994,34821.52821
933,33782.2325,34801.53284
934,33763.166,34743.00431
935,33742.828,34759.44845
936,33722.0685,34786.5982
937,33701.0255,34735.74396
938,33679.699,34646.47902
939,33659.6465,34706.22797
940,33639.4515,34661.48375
941,33618.8305,34691.21198
942,33598.0705,34603.32432
943,33578.4395,34634.4369
944,33558.5235,34514.05187
945,33538.045,34550.70551
946,33517.426,34472.69885
947,33496.666,34499.75438
948,33476.8945,34544.05995
949,33455.8495,34493.00913
950,33435.793,34511.29084
951,33414.3265,34442.58167
952,33393.707,34411.25727
953,33374.076,34338.96837
954,33352.752,34391.48099
955,33332.6955,34395.31644
956,33312.498,34346.14697
957,33292.3045,34298.21148
958,33271.9685,34302.50182
959,33252.0545,34297.05584
960,33231.574,34225.84206
961,33210.3885,34231.99468
962,33189.627,34253.9515
963,33169.4295,34227.86328
964,33149.236,34187.70462
965,33128.336,34137.86356
966,33108.2795,34101.63296
967,33088.506,34114.35401
968,33067.887,34097.87017
969,33046.844,34046.4004
970,33026.6485,34024.54156
971,33007.4435,33999.61956
972,32986.541,34064.96979
973,32965.6365,33971.88985
974,32945.7225,33954.51183
975,32925.244,33918.38497
976,32904.201,33907.91464
977,32884.1465,33913.29438
978,32864.375,33896.138
979,32843.332,33892.11453
980,32822.428,33848.07585
981,32802.09,33821.04149
982,32782.3185,33768.1228
983,32760.9925,33732.78812
984,32740.796,33724.24414
985,32722.0135,33716.94041
986,32700.547,33679.29793
987,32679.928,33657.31559
988,32659.874,33666.9974
989,32639.8175,33657.86283
990,32619.4805,33621.59594
991,32598.2955,33605.65674
992,32577.957,33592.85699
993,32558.044,33514.16341
994,32537.988,33520.14237
995,32516.8025,33472.40658
996,32495.62,33536.36472
997,32475.8485,33415.46692
998,32455.9335,33399.9004
999,32433.4775,33463.99455
1000,32412.0115,33443.42733
1001,32393.0865,33444.75926
1002,32373.032,33400.09161
1003,32352.13,33360.66074
1004,32331.086,33368.64239
1005,32312.162,33345.11803
1006,32292.53,33276.94785
1007,32270.2145,33322.23258
1008,32249.736,33225.94872
1009,32229.6805,33216.98467
1010,32209.4855,33175.79815
1011,32188.4435,33207.27099
1012,32167.542,33169.14471
1013,32148.0515,33169.25012
1014,32127.7125,33114.73598
1015,32107.376,33043.17016
1016,32087.0395,33057.9546
1017,32066.2775,33053.41953
1018,32045.376,33050.02275
1019,32025.18,32992.4534
1020,32004.56,33001.10665
1021,31984.6455,32936.90679
1022,31965.579,32941.49041
1023,31945.2435,32908.65119
1024,31923.7765,32923.14433
1025,31903.157,32927.09533
1026,31883.526,32877.52986
1027,31863.329,32813.95583
1028,31842.9915,32831.45798
1029,31821.5255,32790.8934
1030,31800.7645,32773.99473
1031,31780.709,32746.33749
1032,31761.219,32742.16511
1033,31741.588,32680.98961
1034,31719.9805,32706.26982
1035,31698.6545,32648.52441
1036,31677.6105,32652.80516
1037,31656.426,32644.68153
1038,31637.0775,32641.08167
